Niters,ExcTime,GNorm
3.59100000e+03,4.85202572e+01,9.96747532e-09
3.58400000e+03,4.33612123e+01,9.99502159e-09
3.59000000e+03,4.60432250e+01,9.96005409e-09
3.58700000e+03,4.42259052e+01,9.98095101e-09
3.58700000e+03,4.76450515e+01,9.96386555e-09
3.59200000e+03,5.04608428e+01,9.99308500e-09
3.58900000e+03,4.53456650e+01,9.96218022e-09
3.58900000e+03,4.45008986e+01,9.95886539e-09
3.59500000e+03,4.48344016e+01,9.98228698e-09
3.59000000e+03,4.82990584e+01,9.95028314e-09
3.58400000e+03,4.52720475e+01,9.96124596e-09
3.59000000e+03,5.06975374e+01,9.97732284e-09
3.58600000e+03,4.50091739e+01,9.95291454e-09
3.58300000e+03,4.34760702e+01,9.94533432e-09
3.58700000e+03,4.50841036e+01,9.94265909e-09
3.57500000e+03,4.37446177e+01,9.99582655e-09
3.58100000e+03,4.31122813e+01,9.93422400e-09
3.59200000e+03,4.87584562e+01,9.98834506e-09
3.58300000e+03,4.41919601e+01,9.98195906e-09
3.59400000e+03,5.03179159e+01,9.96676582e-09
3.59200000e+03,4.36285367e+01,9.96001671e-09
3.59400000e+03,4.38528271e+01,9.98249794e-09
3.58700000e+03,5.39454453e+01,9.99147263e-09
3.58600000e+03,4.36084077e+01,9.95526206e-09
3.59200000e+03,4.88134508e+01,9.96348054e-09
3.59600000e+03,4.40817723e+01,9.95693831e-09
3.59300000e+03,4.37176652e+01,9.95443618e-09
3.58300000e+03,4.40311251e+01,9.97050248e-09
3.58700000e+03,5.08813026e+01,9.98783901e-09
3.59200000e+03,4.37348979e+01,9.99437999e-09
