Niters,ExcTime,GNorm
3.64000000e+02,4.63660574e+00,9.60411757e-09
3.64000000e+02,4.52947092e+00,9.40427493e-09
3.64000000e+02,4.67277169e+00,9.52740546e-09
3.63000000e+02,4.57031035e+00,9.93950650e-09
3.63000000e+02,4.39787221e+00,9.88179797e-09
3.64000000e+02,4.58845472e+00,9.60630324e-09
3.64000000e+02,4.56063890e+00,9.68582086e-09
3.64000000e+02,4.50789309e+00,9.49717307e-09
3.64000000e+02,4.50213885e+00,9.64725825e-09
3.63000000e+02,4.55592871e+00,9.98970245e-09
3.63000000e+02,4.50234365e+00,9.77175236e-09
3.63000000e+02,4.46294022e+00,9.92296110e-09
3.64000000e+02,4.55491018e+00,9.49724958e-09
3.64000000e+02,4.46867633e+00,9.45413439e-09
3.63000000e+02,4.49494052e+00,9.90691252e-09
3.63000000e+02,4.51346827e+00,9.39759764e-09
3.63000000e+02,4.50176334e+00,9.80337956e-09
3.64000000e+02,4.45459580e+00,9.47875641e-09
3.63000000e+02,4.46451640e+00,9.92591500e-09
3.64000000e+02,4.51030898e+00,9.57642067e-09
3.64000000e+02,4.63084745e+00,9.72280298e-09
3.64000000e+02,4.57958913e+00,9.81304099e-09
3.63000000e+02,4.51107860e+00,9.78656549e-09
3.63000000e+02,4.41370177e+00,9.94978534e-09
3.64000000e+02,4.64525890e+00,9.50858012e-09
3.64000000e+02,4.51042652e+00,9.70075810e-09
3.64000000e+02,4.57781911e+00,9.76573646e-09
3.64000000e+02,4.55427694e+00,9.49890985e-09
3.63000000e+02,4.51758480e+00,9.96419040e-09
3.64000000e+02,4.55587196e+00,9.52102381e-09
