Niters,ExcTime,GNorm
3.13900000e+03,3.46844912e-01,9.95638912e-09
3.17300000e+03,3.50700617e-01,9.99219457e-09
3.14800000e+03,3.44007015e-01,9.94718487e-09
3.18600000e+03,3.48275423e-01,9.94921312e-09
3.17700000e+03,3.49594831e-01,9.95553909e-09
3.15600000e+03,3.56276512e-01,9.97474465e-09
3.16500000e+03,3.45637560e-01,9.98385589e-09
3.16000000e+03,3.49141359e-01,9.98747553e-09
3.17000000e+03,3.50134373e-01,9.95658743e-09
3.16500000e+03,3.51114273e-01,9.97297266e-09
3.20000000e+03,3.53261709e-01,9.97792532e-09
3.17000000e+03,3.48901033e-01,9.96842111e-09
3.14500000e+03,3.48292589e-01,9.98187891e-09
3.16200000e+03,3.49202633e-01,9.96225245e-09
3.14900000e+03,3.46927404e-01,9.99593333e-09
3.17800000e+03,3.50264549e-01,9.94986134e-09
3.18700000e+03,3.50703478e-01,9.99576580e-09
3.18400000e+03,3.52082968e-01,9.99796043e-09
3.17200000e+03,3.47956419e-01,9.96130788e-09
3.18400000e+03,3.46721888e-01,9.95219952e-09
3.14900000e+03,3.43165398e-01,9.96662433e-09
3.18700000e+03,3.62718105e-01,9.95741897e-09
3.17900000e+03,3.50949526e-01,9.94412877e-09
3.17200000e+03,3.59744072e-01,9.95987257e-09
3.18500000e+03,3.59611750e-01,9.96093872e-09
3.17700000e+03,3.62549305e-01,9.99215234e-09
3.15500000e+03,3.56169462e-01,9.99657510e-09
3.18200000e+03,3.51445913e-01,9.97098830e-09
3.18200000e+03,3.57837200e-01,9.97752429e-09
3.16400000e+03,3.45464706e-01,9.95892883e-09
