Niters,ExcTime,GNorm
3.59200000e+03,6.71367249e+01,9.95220411e-09
3.58500000e+03,4.53108995e+01,9.99247124e-09
3.59100000e+03,4.67476678e+01,9.97913415e-09
3.58800000e+03,5.54742925e+01,9.94507376e-09
3.58700000e+03,4.61112192e+01,9.99485989e-09
3.59300000e+03,4.66039760e+01,9.97540790e-09
3.59000000e+03,4.35126917e+01,9.97389653e-09
3.58900000e+03,4.86552477e+01,9.99490219e-09
3.59600000e+03,4.46856761e+01,9.98298660e-09
3.59000000e+03,5.21268604e+01,9.98954948e-09
3.58500000e+03,4.37863622e+01,9.95825801e-09
3.59100000e+03,4.40260892e+01,9.98598130e-09
3.58700000e+03,4.39144745e+01,9.94843627e-09
3.58300000e+03,4.37438755e+01,9.99126578e-09
3.58700000e+03,4.33585117e+01,9.98606444e-09
3.57600000e+03,5.11649847e+01,9.96452892e-09
3.58100000e+03,4.38776033e+01,9.98621985e-09
3.59300000e+03,4.36710727e+01,9.99117282e-09
3.58400000e+03,4.48857536e+01,9.95327084e-09
3.59500000e+03,4.48611774e+01,9.94261821e-09
3.59300000e+03,4.48070216e+01,9.94893174e-09
3.59500000e+03,4.47845111e+01,9.96835327e-09
3.58800000e+03,4.44032385e+01,9.99185717e-09
3.58700000e+03,4.39449248e+01,9.93594954e-09
3.59200000e+03,4.36365852e+01,9.98825422e-09
3.59700000e+03,4.45248663e+01,9.94988485e-09
3.59300000e+03,5.03804376e+01,9.97851029e-09
3.58400000e+03,4.44672992e+01,9.97641346e-09
3.58800000e+03,5.97842193e+01,9.97475645e-09
3.59300000e+03,4.43781235e+01,9.96056519e-09
