Niters,ExcTime,GNorm
8.70000000e+01,7.54332542e-03,7.87134735e-09
8.80000000e+01,7.39598274e-03,7.26076697e-09
8.80000000e+01,7.45582581e-03,9.26803167e-09
8.60000000e+01,7.25102425e-03,6.93062160e-09
8.80000000e+01,7.41672516e-03,7.64180243e-09
8.80000000e+01,7.37190247e-03,8.61677933e-09
8.70000000e+01,7.35139847e-03,9.74941411e-09
8.70000000e+01,7.33351707e-03,8.58343743e-09
8.70000000e+01,7.33041763e-03,9.14536135e-09
8.90000000e+01,7.49754906e-03,7.81331237e-09
8.70000000e+01,7.42459297e-03,9.05044305e-09
8.90000000e+01,7.52902031e-03,7.13046609e-09
8.90000000e+01,7.46488571e-03,8.80894698e-09
8.90000000e+01,7.49611855e-03,7.35673298e-09
8.80000000e+01,7.41028786e-03,9.10135589e-09
8.90000000e+01,7.49588013e-03,8.51091069e-09
8.80000000e+01,7.39550591e-03,7.15530887e-09
8.90000000e+01,7.52782822e-03,7.44626362e-09
8.70000000e+01,7.32088089e-03,9.03552808e-09
8.80000000e+01,7.42912292e-03,6.65363746e-09
8.80000000e+01,7.40814209e-03,9.00711990e-09
8.80000000e+01,7.42197037e-03,7.47620175e-09
8.80000000e+01,7.41934776e-03,8.56576863e-09
8.80000000e+01,7.39884377e-03,7.78414166e-09
8.70000000e+01,7.32731819e-03,8.32736080e-09
8.80000000e+01,7.40814209e-03,8.34782422e-09
8.70000000e+01,7.30657578e-03,7.85552687e-09
8.60000000e+01,7.21573830e-03,9.32368421e-09
8.70000000e+01,7.34615326e-03,8.48608623e-09
8.70000000e+01,7.37023354e-03,9.00286665e-09
