Niters,ExcTime,GNorm
2.28000000e+02,1.87971592e-02,9.42921774e-09
2.30000000e+02,1.92747116e-02,8.82584033e-09
2.32000000e+02,1.99697018e-02,9.48110970e-09
2.22000000e+02,1.92296505e-02,9.59683147e-09
2.30000000e+02,1.95567608e-02,9.60154689e-09
2.31000000e+02,1.97424889e-02,6.28252541e-09
2.33000000e+02,1.91845894e-02,8.22888948e-09
2.27000000e+02,1.87139511e-02,8.30489841e-09
2.24000000e+02,1.82843208e-02,9.63148607e-09
2.32000000e+02,1.90680027e-02,9.43755667e-09
2.27000000e+02,1.85635090e-02,9.69619460e-09
2.27000000e+02,1.86922550e-02,9.58717235e-09
2.32000000e+02,1.90091133e-02,9.00695963e-09
2.33000000e+02,1.92070007e-02,9.11700966e-09
2.31000000e+02,1.88517570e-02,9.74181405e-09
2.33000000e+02,1.91018581e-02,9.01208743e-09
2.30000000e+02,2.02322006e-02,6.33061189e-09
2.31000000e+02,1.93171501e-02,8.60127562e-09
2.27000000e+02,1.98857784e-02,9.67029826e-09
2.30000000e+02,1.88422203e-02,9.33632756e-09
2.31000000e+02,1.89497471e-02,9.00512914e-09
2.31000000e+02,1.96959972e-02,8.99499039e-09
2.31000000e+02,1.89819336e-02,9.37091881e-09
2.27000000e+02,1.86967850e-02,9.60765332e-09
2.31000000e+02,1.90000534e-02,8.50074447e-09
2.30000000e+02,1.88558102e-02,9.29749797e-09
2.31000000e+02,1.88424587e-02,8.89444013e-09
2.28000000e+02,1.87125206e-02,9.72548057e-09
2.26000000e+02,1.85961723e-02,9.45034134e-09
2.30000000e+02,1.88310146e-02,9.59842289e-09
