Niters,ExcTime,GNorm
1.31100000e+03,1.11218929e-01,9.11319826e-09
1.29800000e+03,1.08565092e-01,9.81983044e-09
1.37500000e+03,1.09781265e-01,9.85481320e-09
1.28200000e+03,1.01834059e-01,9.88711883e-09
1.32400000e+03,1.05864286e-01,9.14237354e-09
1.30800000e+03,1.04029894e-01,8.28487945e-09
1.31600000e+03,1.05191469e-01,9.71692370e-09
1.31200000e+03,1.11543417e-01,9.35308552e-09
1.29200000e+03,1.09781981e-01,9.83777718e-09
1.32100000e+03,1.11984968e-01,9.91744834e-09
1.31900000e+03,1.11670494e-01,9.43353305e-09
1.30500000e+03,1.10561132e-01,9.88222518e-09
1.32400000e+03,1.12087965e-01,9.91276230e-09
1.36200000e+03,1.15454435e-01,9.35611318e-09
1.34500000e+03,1.14215374e-01,9.93397777e-09
1.36500000e+03,1.12848759e-01,9.84412709e-09
1.31400000e+03,1.07779264e-01,9.99680128e-09
1.30800000e+03,1.07239485e-01,9.18070046e-09
1.31200000e+03,1.05035067e-01,9.86700533e-09
1.28800000e+03,1.02766752e-01,9.41866850e-09
1.28800000e+03,1.03219748e-01,9.73589980e-09
1.30400000e+03,1.04199886e-01,9.93233926e-09
1.33500000e+03,1.06855631e-01,9.68141538e-09
1.29100000e+03,1.03182316e-01,9.92342614e-09
1.35800000e+03,1.11500978e-01,9.79354753e-09
1.29900000e+03,1.10288620e-01,9.94379958e-09
1.31300000e+03,1.11674547e-01,9.70654796e-09
1.32000000e+03,1.11677647e-01,8.35180518e-09
1.33100000e+03,1.12817526e-01,9.83169029e-09
1.30400000e+03,1.10256433e-01,9.99113442e-09
