Niters,ExcTime,GNorm
1.08000000e+02,1.23877525e-02,8.84384370e-09
1.09000000e+02,1.24738216e-02,8.17699317e-09
1.08000000e+02,1.23903751e-02,9.12521251e-09
1.09000000e+02,1.27115250e-02,8.85272030e-09
1.08000000e+02,1.24537945e-02,9.53873865e-09
1.08000000e+02,1.23679638e-02,9.17461922e-09
1.08000000e+02,1.25589371e-02,9.20058055e-09
1.08000000e+02,1.24728680e-02,9.77044654e-09
1.09000000e+02,1.26633644e-02,8.60006489e-09
1.08000000e+02,1.23860836e-02,9.00805684e-09
1.09000000e+02,1.25594139e-02,8.62220713e-09
1.08000000e+02,1.23989582e-02,9.42245944e-09
1.08000000e+02,1.25496387e-02,9.88493172e-09
1.08000000e+02,1.24852657e-02,9.52329268e-09
1.08000000e+02,1.24478340e-02,9.34270018e-09
1.09000000e+02,1.26173496e-02,8.27668864e-09
1.09000000e+02,1.27508640e-02,8.48635023e-09
1.09000000e+02,1.26628876e-02,9.45769521e-09
1.09000000e+02,1.28371716e-02,8.58032935e-09
1.08000000e+02,1.23927593e-02,9.86626549e-09
1.08000000e+02,1.24974251e-02,8.91225308e-09
1.09000000e+02,1.27186775e-02,8.11038770e-09
1.09000000e+02,1.26144886e-02,8.38662764e-09
1.08000000e+02,1.25241280e-02,9.64434150e-09
1.09000000e+02,1.26221180e-02,8.45984853e-09
1.09000000e+02,1.26852989e-02,8.96938500e-09
1.08000000e+02,1.24464035e-02,9.63316527e-09
1.09000000e+02,1.26538277e-02,8.48354064e-09
1.08000000e+02,1.25002861e-02,9.98619926e-09
1.08000000e+02,1.26063824e-02,9.75672226e-09
