Niters,ExcTime,GNorm
1.80000000e+02,5.62620163e-03,6.13321181e-09
1.79000000e+02,6.19220734e-03,6.65385598e-09
1.79000000e+02,6.20222092e-03,8.97596474e-09
1.79000000e+02,6.16979599e-03,6.89852035e-09
1.84000000e+02,6.35790825e-03,3.37519370e-09
1.80000000e+02,6.22296333e-03,4.97074491e-09
1.79000000e+02,6.19745255e-03,6.97503122e-09
1.79000000e+02,6.19053841e-03,5.39027985e-09
1.79000000e+02,6.18052483e-03,8.36777261e-09
1.80000000e+02,6.22320175e-03,8.57188174e-09
1.84000000e+02,6.35957718e-03,6.00154777e-09
1.81000000e+02,6.24179840e-03,7.04166901e-09
1.83000000e+02,6.31046295e-03,8.76670207e-09
1.84000000e+02,6.35504723e-03,9.15889276e-09
1.84000000e+02,6.38341904e-03,4.28183132e-09
1.85000000e+02,4.66585159e-03,8.88737694e-09
1.80000000e+02,4.11200523e-03,8.24022267e-09
1.85000000e+02,4.24885750e-03,9.72970269e-09
1.79000000e+02,4.04119492e-03,7.68178754e-09
1.80000000e+02,4.12058830e-03,5.75629552e-09
1.79000000e+02,4.15515900e-03,8.85163989e-09
1.80000000e+02,4.07361984e-03,8.75134511e-09
1.79000000e+02,4.07242775e-03,9.59193159e-09
1.79000000e+02,4.13441658e-03,8.39098101e-09
1.80000000e+02,4.24289703e-03,7.46496193e-09
1.81000000e+02,4.14705276e-03,9.88480859e-09
1.79000000e+02,4.09626961e-03,9.39890268e-09
1.79000000e+02,4.17518616e-03,9.75131417e-09
1.79000000e+02,4.03618813e-03,8.06715096e-09
1.80000000e+02,4.10914421e-03,9.61258815e-09
