Niters,ExcTime,GNorm
3.42000000e+02,1.28087997e-02,9.73768704e-09
3.45000000e+02,1.29261017e-02,9.87187055e-09
3.44000000e+02,1.28695965e-02,9.82039980e-09
3.47000000e+02,1.31218433e-02,8.76485689e-09
3.47000000e+02,1.61616802e-02,8.92771284e-09
3.45000000e+02,1.60956383e-02,8.85398741e-09
3.45000000e+02,1.60567760e-02,8.95639919e-09
3.45000000e+02,1.36022568e-02,8.93782766e-09
3.46000000e+02,1.33695602e-02,9.81307916e-09
3.46000000e+02,1.34277344e-02,9.88266232e-09
3.48000000e+02,1.33552551e-02,8.56782658e-09
3.44000000e+02,1.44844055e-02,9.81617820e-09
3.42000000e+02,1.33719444e-02,9.70991529e-09
3.45000000e+02,1.35505199e-02,9.02953464e-09
3.43000000e+02,1.34224892e-02,9.77438780e-09
3.45000000e+02,1.35388374e-02,9.87132661e-09
3.47000000e+02,1.34642124e-02,9.12015650e-09
3.48000000e+02,1.36306286e-02,9.55397605e-09
3.47000000e+02,1.34847164e-02,9.45932469e-09
3.47000000e+02,1.36501789e-02,8.94654836e-09
3.45000000e+02,1.33974552e-02,8.44278502e-09
3.45000000e+02,1.34787560e-02,9.49797351e-09
3.45000000e+02,1.50530338e-02,9.49177206e-09
3.45000000e+02,1.32608414e-02,8.82470541e-09
3.45000000e+02,1.32195950e-02,9.83429748e-09
3.47000000e+02,1.33724213e-02,9.13899725e-09
3.45000000e+02,1.33917332e-02,8.40837086e-09
3.47000000e+02,1.34789944e-02,8.61823391e-09
3.45000000e+02,1.34952068e-02,9.53653726e-09
3.44000000e+02,1.32853985e-02,9.72648950e-09
