Niters,ExcTime,GNorm
3.12800000e+03,1.09354496e-01,9.12975345e-09
3.10800000e+03,1.08655214e-01,9.98506709e-09
3.14500000e+03,1.09657526e-01,9.16733700e-09
3.16600000e+03,1.10939980e-01,8.54297248e-09
3.16300000e+03,1.10422134e-01,9.67736754e-09
3.10900000e+03,1.08607531e-01,9.70009161e-09
3.16300000e+03,1.10512972e-01,9.58196328e-09
3.16600000e+03,1.10976934e-01,8.92226367e-09
3.17100000e+03,1.10435963e-01,9.57163115e-09
3.16900000e+03,1.10965729e-01,9.70395500e-09
3.17900000e+03,1.10943556e-01,9.51971015e-09
3.15300000e+03,1.10344887e-01,9.70951717e-09
3.11000000e+03,1.08767033e-01,9.40084936e-09
3.12800000e+03,1.09480143e-01,9.81333959e-09
3.15000000e+03,1.09789610e-01,9.18608765e-09
3.16300000e+03,1.10898495e-01,7.82796363e-09
3.18200000e+03,1.11116409e-01,9.77484995e-09
3.18300000e+03,1.11466169e-01,9.69244546e-09
3.16500000e+03,1.10623598e-01,9.79334663e-09
3.14900000e+03,1.11020088e-01,9.72863058e-09
3.13200000e+03,1.09501362e-01,9.97287620e-09
3.13000000e+03,1.09905481e-01,9.36569158e-09
3.14900000e+03,1.10937357e-01,9.55601272e-09
3.14500000e+03,1.10545635e-01,9.54051565e-09
3.16300000e+03,1.10602379e-01,9.54103055e-09
3.14900000e+03,1.09967709e-01,8.72709502e-09
3.12900000e+03,1.09424114e-01,9.66172019e-09
3.16500000e+03,1.11082315e-01,9.36651650e-09
3.16800000e+03,1.10872984e-01,9.36446487e-09
3.14500000e+03,1.09923601e-01,9.74406436e-09
