Niters,ExcTime,GNorm
8.10000000e+01,2.60162354e-03,6.16787839e-09
8.20000000e+01,2.48360634e-03,6.29780948e-09
8.20000000e+01,2.91681290e-03,8.61922642e-09
8.00000000e+01,2.82025337e-03,8.85689928e-09
8.20000000e+01,2.91466713e-03,6.44420615e-09
8.30000000e+01,2.95162201e-03,5.47674761e-09
8.20000000e+01,2.91752815e-03,6.31351158e-09
8.10000000e+01,2.86912918e-03,9.23183556e-09
8.10000000e+01,2.87127495e-03,8.99832470e-09
8.20000000e+01,2.88891792e-03,7.16675072e-09
8.10000000e+01,2.86746025e-03,7.73442052e-09
8.10000000e+01,2.86698341e-03,9.62097719e-09
8.20000000e+01,2.87318230e-03,8.78496436e-09
8.30000000e+01,2.93970108e-03,5.95113990e-09
8.20000000e+01,2.87270546e-03,5.83046157e-09
8.20000000e+01,2.87079811e-03,7.73490316e-09
8.10000000e+01,2.86054611e-03,9.79586311e-09
8.20000000e+01,2.90060043e-03,9.46816206e-09
8.10000000e+01,2.86674500e-03,6.30368951e-09
8.10000000e+01,2.87246704e-03,9.45116349e-09
8.10000000e+01,2.86793709e-03,8.18724711e-09
8.10000000e+01,2.87032127e-03,8.07342833e-09
8.20000000e+01,2.90155411e-03,7.99165200e-09
8.10000000e+01,2.86364555e-03,9.05626137e-09
8.00000000e+01,2.83432007e-03,8.61233692e-09
8.20000000e+01,2.90608406e-03,8.12697616e-09
8.10000000e+01,2.86793709e-03,7.39168488e-09
8.10000000e+01,2.88152695e-03,7.91266839e-09
8.10000000e+01,2.85196304e-03,5.87605999e-09
8.20000000e+01,2.88462639e-03,5.03070806e-09
