Niters,ExcTime,GNorm
1.80000000e+02,6.39772415e-03,6.13321181e-09
1.79000000e+02,6.35337830e-03,6.65385598e-09
1.79000000e+02,6.37412071e-03,8.97596474e-09
1.79000000e+02,6.33454323e-03,6.89852035e-09
1.84000000e+02,6.50954247e-03,3.37519370e-09
1.80000000e+02,6.41489029e-03,4.97074491e-09
1.79000000e+02,6.39200211e-03,6.97503122e-09
1.79000000e+02,6.39486313e-03,5.39027985e-09
1.79000000e+02,6.38556480e-03,8.36777261e-09
1.80000000e+02,6.41584396e-03,8.57188174e-09
1.84000000e+02,6.56890869e-03,6.00154777e-09
1.81000000e+02,6.44111633e-03,7.04166901e-09
1.83000000e+02,6.49571419e-03,8.76670207e-09
1.84000000e+02,6.54101372e-03,9.15889276e-09
1.84000000e+02,6.57320023e-03,4.28183132e-09
1.85000000e+02,6.57629967e-03,8.88737694e-09
1.80000000e+02,6.38246536e-03,8.24022267e-09
1.85000000e+02,6.55817986e-03,9.72970269e-09
1.79000000e+02,6.35004044e-03,7.68178754e-09
1.80000000e+02,6.40463829e-03,5.75629552e-09
1.79000000e+02,6.32929802e-03,8.85163989e-09
1.80000000e+02,6.40153885e-03,8.75134511e-09
1.79000000e+02,6.31093979e-03,9.59193159e-09
1.79000000e+02,6.34741783e-03,8.39098101e-09
1.80000000e+02,6.35886192e-03,7.46496193e-09
1.81000000e+02,6.40487671e-03,9.88480859e-09
1.79000000e+02,6.36410713e-03,9.39890268e-09
1.79000000e+02,6.35385513e-03,9.75131417e-09
1.79000000e+02,6.34074211e-03,8.06715096e-09
1.80000000e+02,6.38413429e-03,9.61258815e-09
