Niters,ExcTime,GNorm
1.11000000e+02,4.45055962e-03,9.14169638e-09
1.12000000e+02,4.42695618e-03,8.92159329e-09
1.11000000e+02,4.37855721e-03,9.80020207e-09
1.12000000e+02,4.40859795e-03,8.74028169e-09
1.12000000e+02,4.89282608e-03,8.71961781e-09
1.12000000e+02,4.44364548e-03,8.33739952e-09
1.11000000e+02,4.36735153e-03,9.79150947e-09
1.12000000e+02,4.38237190e-03,8.28715859e-09
1.12000000e+02,4.38499451e-03,8.84956223e-09
1.11000000e+02,4.34088707e-03,9.52122622e-09
1.12000000e+02,4.39381599e-03,9.45620657e-09
1.12000000e+02,4.52780724e-03,8.48309071e-09
1.11000000e+02,4.49228287e-03,9.64450703e-09
1.12000000e+02,4.73713875e-03,8.99241541e-09
1.11000000e+02,4.31895256e-03,9.28822188e-09
1.12000000e+02,5.04398346e-03,9.11279904e-09
1.12000000e+02,4.38356400e-03,8.87642136e-09
1.13000000e+02,4.47463989e-03,8.36354387e-09
1.12000000e+02,4.39858437e-03,9.13953170e-09
1.12000000e+02,6.46829605e-03,8.73207527e-09
1.11000000e+02,6.42037392e-03,9.43010186e-09
1.11000000e+02,5.12361526e-03,9.86974360e-09
1.12000000e+02,5.11503220e-03,8.54791904e-09
1.12000000e+02,5.15365601e-03,8.59630125e-09
1.12000000e+02,5.15103340e-03,8.65985608e-09
1.12000000e+02,5.13148308e-03,9.02074277e-09
1.12000000e+02,5.13005257e-03,8.52628418e-09
1.12000000e+02,5.11050224e-03,8.68575470e-09
1.12000000e+02,5.15937805e-03,8.48559166e-09
1.12000000e+02,4.58264351e-03,8.29113550e-09
