Niters,ExcTime,GNorm
1.00000000e+03,3.58898640e-02,1.33049043e-01
1.00000000e+03,3.58884335e-02,1.94491508e-01
1.00000000e+03,3.55346203e-02,1.43045093e-01
1.00000000e+03,3.58912945e-02,2.66598809e-01
1.00000000e+03,3.58517170e-02,2.14554600e-01
1.00000000e+03,3.58035564e-02,1.36551440e-01
1.00000000e+03,3.58376503e-02,1.34863056e-01
1.00000000e+03,3.58586311e-02,2.12264060e-01
1.00000000e+03,3.58135700e-02,1.48673001e-01
1.00000000e+03,3.60214710e-02,1.86565369e-01
1.00000000e+03,3.57575417e-02,2.09618653e-01
1.00000000e+03,3.58374119e-02,1.74782457e-01
1.00000000e+03,3.60953808e-02,1.77302181e-01
1.00000000e+03,3.61652374e-02,2.14368251e-01
1.00000000e+03,3.59480381e-02,1.65434445e-01
1.00000000e+03,3.58521938e-02,1.72125968e-01
1.00000000e+03,3.59132290e-02,1.56148409e-01
1.00000000e+03,3.59838009e-02,2.02737717e-01
1.00000000e+03,3.60853672e-02,1.78713291e-01
1.00000000e+03,3.59256268e-02,1.75004650e-01
1.00000000e+03,3.56984138e-02,2.09180210e-01
1.00000000e+03,3.56552601e-02,2.02531490e-01
1.00000000e+03,3.58664989e-02,2.07429477e-01
1.00000000e+03,3.59163284e-02,1.61146214e-01
1.00000000e+03,3.56469154e-02,2.23364428e-01
1.00000000e+03,3.56688499e-02,2.08812486e-01
1.00000000e+03,3.59253883e-02,1.97080485e-01
1.00000000e+03,3.57682705e-02,2.45634414e-01
1.00000000e+03,3.58312130e-02,1.63249441e-01
1.00000000e+03,3.63912582e-02,2.46641399e-01
