Niters,ExcTime,GNorm
3.35000000e+02,3.59716415e-02,9.70552635e-09
3.37000000e+02,3.61692905e-02,9.34071430e-09
3.35000000e+02,3.60379219e-02,9.44737883e-09
3.38000000e+02,3.63624096e-02,9.34149077e-09
3.38000000e+02,3.62851620e-02,9.66200053e-09
3.36000000e+02,3.57744694e-02,9.91964943e-09
3.36000000e+02,3.60558033e-02,9.98038582e-09
3.37000000e+02,3.59430313e-02,9.84489100e-09
3.38000000e+02,3.64255905e-02,9.64908943e-09
3.35000000e+02,3.60746384e-02,9.79566627e-09
3.38000000e+02,3.65560055e-02,9.75468991e-09
3.37000000e+02,3.61669064e-02,9.46521288e-09
3.35000000e+02,3.63175869e-02,9.75989687e-09
3.37000000e+02,3.63242626e-02,9.64934526e-09
3.35000000e+02,3.60932350e-02,9.60042953e-09
3.37000000e+02,3.65097523e-02,9.63320362e-09
3.38000000e+02,3.65715027e-02,9.56799300e-09
3.38000000e+02,3.65514755e-02,9.90221281e-09
3.38000000e+02,3.67357731e-02,9.64493460e-09
3.38000000e+02,3.63771915e-02,9.79534068e-09
3.35000000e+02,3.61931324e-02,9.79455900e-09
3.37000000e+02,3.66876125e-02,9.66652116e-09
3.37000000e+02,3.63237858e-02,9.43120588e-09
3.36000000e+02,3.65581512e-02,9.48547205e-09
3.38000000e+02,3.65591049e-02,9.55201398e-09
3.38000000e+02,3.67224216e-02,9.67370854e-09
3.35000000e+02,3.59294415e-02,9.69712969e-09
3.38000000e+02,3.68340015e-02,9.50113458e-09
3.37000000e+02,3.62005234e-02,9.61193463e-09
3.37000000e+02,3.64511013e-02,9.47055384e-09
