Niters,ExcTime,GNorm
8.10000000e+01,3.00669670e-03,6.16787839e-09
8.20000000e+01,2.90465355e-03,6.29780948e-09
8.20000000e+01,2.87246704e-03,8.61922642e-09
8.00000000e+01,2.83288956e-03,8.85689928e-09
8.20000000e+01,2.90417671e-03,6.44420615e-09
8.30000000e+01,2.94232368e-03,5.47674761e-09
8.20000000e+01,3.03959846e-03,6.31351158e-09
8.10000000e+01,2.92539597e-03,9.23183556e-09
8.10000000e+01,2.83718109e-03,8.99832470e-09
8.20000000e+01,2.90727615e-03,7.16675072e-09
8.10000000e+01,2.84862518e-03,7.73442052e-09
8.10000000e+01,2.85673141e-03,9.62097719e-09
8.20000000e+01,2.89082527e-03,8.78496436e-09
8.30000000e+01,2.92491913e-03,5.95113990e-09
8.20000000e+01,2.89106369e-03,5.83046157e-09
8.20000000e+01,2.89225578e-03,7.73490316e-09
8.10000000e+01,2.84743309e-03,9.79586311e-09
8.20000000e+01,2.91919708e-03,9.46816206e-09
8.10000000e+01,2.85983086e-03,6.30368951e-09
8.10000000e+01,2.85410881e-03,9.45116349e-09
8.10000000e+01,2.82597542e-03,8.18724711e-09
8.10000000e+01,2.89154053e-03,8.07342833e-09
8.20000000e+01,2.89583206e-03,7.99165200e-09
8.10000000e+01,2.83622742e-03,9.05626137e-09
8.00000000e+01,2.79355049e-03,8.61233692e-09
8.20000000e+01,2.89750099e-03,8.12697616e-09
8.10000000e+01,2.85553932e-03,7.39168488e-09
8.10000000e+01,2.85220146e-03,7.91266839e-09
8.10000000e+01,2.86531448e-03,5.87605999e-09
8.20000000e+01,2.89154053e-03,5.03070806e-09
