Niters,ExcTime,GNorm
2.26000000e+02,1.82657242e-02,9.49369537e-09
2.28000000e+02,1.86860561e-02,9.42090359e-09
2.28000000e+02,1.84450150e-02,9.84729726e-09
2.22000000e+02,1.86810493e-02,8.66216435e-09
2.29000000e+02,1.84054375e-02,9.38805786e-09
2.29000000e+02,1.96619034e-02,8.81817361e-09
2.29000000e+02,1.87370777e-02,9.01291421e-09
2.24000000e+02,1.80783272e-02,9.46296425e-09
2.24000000e+02,1.82545185e-02,9.31904301e-09
2.30000000e+02,1.86090469e-02,9.32817060e-09
2.27000000e+02,1.92172527e-02,9.98375493e-09
2.26000000e+02,1.86998844e-02,9.92643905e-09
2.29000000e+02,1.89170837e-02,9.92193237e-09
2.31000000e+02,1.91872120e-02,8.82869471e-09
2.30000000e+02,1.86357498e-02,9.34928596e-09
2.31000000e+02,1.87780857e-02,8.92286440e-09
2.28000000e+02,1.87067986e-02,8.71961801e-09
2.30000000e+02,1.95815563e-02,9.84057312e-09
2.25000000e+02,1.81467533e-02,9.29441786e-09
2.27000000e+02,1.85880661e-02,9.80572114e-09
2.28000000e+02,1.86476707e-02,9.33575752e-09
2.28000000e+02,1.95224285e-02,9.50191252e-09
2.30000000e+02,1.90949440e-02,8.20383492e-09
2.23000000e+02,1.78966522e-02,9.23582107e-09
2.29000000e+02,1.86450481e-02,8.01418680e-09
2.28000000e+02,1.93340778e-02,9.87927382e-09
2.29000000e+02,1.94809437e-02,7.31085806e-09
2.26000000e+02,1.81596279e-02,9.48677303e-09
2.23000000e+02,1.80351734e-02,9.74257905e-09
2.25000000e+02,1.83141232e-02,9.83663150e-09
