Dimension,K(A),Niters,ExcTime,GNorm
1.0000e+03,5.0000e+00,1.3200e+02,4.5826e-02,9.0582e-09
1.0000e+03,1.0000e+01,1.5197e+03,2.0215e-01,9.9243e-09
1.0000e+03,1.5000e+01,1.0000e+04,1.2516e+00,8.3389e-05
5.0000e+03,5.0000e+00,1.3820e+02,3.9707e-01,9.3645e-09
5.0000e+03,1.0000e+01,1.6605e+03,4.6232e+00,9.9526e-09
5.0000e+03,1.5000e+01,1.0000e+04,2.6917e+01,6.5833e-04
1.0000e+04,5.0000e+00,1.4020e+02,1.6870e+00,9.5218e-09
1.0000e+04,1.0000e+01,1.6935e+03,2.1007e+01,9.9332e-09
1.0000e+04,1.5000e+01,1.0000e+04,1.1200e+02,1.0306e-03
