Dimension,K(A),Niters,ExcTime,GNorm
1.0000e+03,5.0000e+00,1.0000e+04,8.9980e-01,1.7398e+02
1.0000e+03,1.0000e+01,1.0000e+04,9.4368e-01,1.8243e+04
1.0000e+03,1.5000e+01,1.0000e+04,9.4024e-01,2.2138e+06
5.0000e+03,5.0000e+00,1.0000e+04,2.4630e+01,3.9252e+02
5.0000e+03,1.0000e+01,1.0000e+04,2.4680e+01,4.1169e+04
5.0000e+03,1.5000e+01,1.0000e+04,2.4905e+01,4.9691e+06
1.0000e+04,5.0000e+00,1.0000e+04,1.0989e+02,5.5110e+02
1.0000e+04,1.0000e+01,1.0000e+04,1.0999e+02,5.8056e+04
1.0000e+04,1.5000e+01,1.0000e+04,1.1055e+02,7.0512e+06
