Dimension,K(A),Niters,ExcTime,GNorm
1.0000e+03,5.0000e+00,8.9280e+02,1.0415e-01,9.9039e-09
1.0000e+03,1.0000e+01,1.0000e+04,1.1587e+00,5.1412e-01
1.0000e+03,1.5000e+01,1.0000e+04,1.1721e+00,1.2401e+02
5.0000e+03,5.0000e+00,9.3790e+02,2.5854e+00,9.9141e-09
5.0000e+03,1.0000e+01,1.0000e+04,2.7000e+01,1.1854e+00
5.0000e+03,1.5000e+01,1.0000e+04,2.6358e+01,2.8263e+02
1.0000e+04,5.0000e+00,9.5050e+02,1.1544e+01,9.9380e-09
1.0000e+04,1.0000e+01,1.0000e+04,1.1498e+02,1.6497e+00
1.0000e+04,1.5000e+01,1.0000e+04,1.1492e+02,4.0340e+02
