Dimension,K(A),Niters,ExcTime,GNorm
1.0000e+03,5.0000e+00,1.3190e+02,1.6428e-02,9.1002e-09
1.0000e+03,1.0000e+01,1.5176e+03,1.6519e-01,9.9036e-09
1.0000e+03,1.5000e+01,1.0000e+04,1.0635e+00,8.1289e-05
5.0000e+03,5.0000e+00,1.3810e+02,3.7288e-01,9.4973e-09
5.0000e+03,1.0000e+01,1.6601e+03,4.3552e+00,9.9360e-09
5.0000e+03,1.5000e+01,1.0000e+04,2.6397e+01,6.5495e-04
1.0000e+04,5.0000e+00,1.4020e+02,1.6060e+00,9.5219e-09
1.0000e+04,1.0000e+01,1.6932e+03,1.9430e+01,9.9505e-09
1.0000e+04,1.5000e+01,1.0000e+04,1.1837e+02,1.0274e-03
