Dimension,K(A),Niters,ExcTime,GNorm
1.0000e+03,5.0000e+00,1.3419e+03,1.0121e-01,9.9437e-09
1.0000e+03,1.0000e+01,1.0000e+04,6.8457e-01,1.0863e+00
1.0000e+03,1.5000e+01,1.0000e+04,6.8306e-01,1.8996e+02
5.0000e+03,5.0000e+00,1.4068e+03,3.3902e+00,9.9266e-09
5.0000e+03,1.0000e+01,1.0000e+04,2.6253e+01,2.4277e+00
5.0000e+03,1.5000e+01,1.0000e+04,2.5118e+01,4.2445e+02
1.0000e+04,5.0000e+00,1.4259e+03,1.5957e+01,9.9204e-09
1.0000e+04,1.0000e+01,1.0000e+04,1.1079e+02,3.4010e+00
1.0000e+04,1.5000e+01,1.0000e+04,1.0997e+02,6.0612e+02
