Dimension,K(A),Niters,ExcTime,GNorm
1.0000e+03,5.0000e+00,1.0000e+04,1.0886e+00,3.1645e+01
1.0000e+03,1.0000e+01,1.0000e+04,1.1305e+00,3.2434e+03
1.0000e+03,1.5000e+01,1.0000e+04,1.1352e+00,3.8521e+05
5.0000e+03,5.0000e+00,1.0000e+04,2.6599e+01,7.0843e+01
5.0000e+03,1.0000e+01,1.0000e+04,2.6574e+01,7.4041e+03
5.0000e+03,1.5000e+01,1.0000e+04,2.6741e+01,8.9634e+05
1.0000e+04,5.0000e+00,1.0000e+04,1.2641e+02,1.0001e+02
1.0000e+04,1.0000e+01,1.0000e+04,1.2120e+02,1.0383e+04
1.0000e+04,1.5000e+01,1.0000e+04,1.2425e+02,1.2527e+06
