Dimension,K(A),Niters,ExcTime,GNorm
1.0000e+03,5.0000e+00,1.3583e+02,8.8423e-03,9.0716e-09
1.0000e+03,1.0000e+01,1.5288e+03,6.7582e-02,9.0002e-09
1.0000e+03,1.5000e+01,1.0000e+04,4.3404e-01,3.1865e-04
5.0000e+03,5.0000e+00,1.4297e+02,3.4549e-01,9.3231e-09
5.0000e+03,1.0000e+01,1.7695e+03,4.2585e+00,9.7617e-09
5.0000e+03,1.5000e+01,1.0000e+04,2.5009e+01,1.0056e-02
1.0000e+04,5.0000e+00,1.4503e+02,1.6482e+00,9.6149e-09
1.0000e+04,1.0000e+01,1.8189e+03,2.0422e+01,9.7965e-09
1.0000e+04,1.5000e+01,1.0000e+04,1.1545e+02,2.0296e-02
