Dimension,K(A),Niters,ExcTime,GNorm
1.0000e+03,5.0000e+00,1.3200e+02,2.5514e-02,9.1347e-09
1.0000e+03,1.0000e+01,1.5214e+03,1.7190e-01,9.9187e-09
1.0000e+03,1.5000e+01,1.0000e+04,1.1618e+00,8.4595e-05
5.0000e+03,5.0000e+00,1.3807e+02,3.8697e-01,9.4549e-09
5.0000e+03,1.0000e+01,1.6588e+03,4.5255e+00,9.9459e-09
5.0000e+03,1.5000e+01,1.0000e+04,2.6871e+01,6.4501e-04
1.0000e+04,5.0000e+00,1.4033e+02,1.6567e+00,9.3588e-09
1.0000e+04,1.0000e+01,1.6933e+03,2.0548e+01,9.9264e-09
1.0000e+04,1.5000e+01,1.0000e+04,1.2408e+02,1.0354e-03
