Niters std,ExcTime std,GNorm std
9.7980e-01,3.5610e-02,6.8210e-10
3.4482e+00,2.8778e-04,1.0039e-09
6.7535e+00,1.2533e-03,1.7547e-10
2.2096e+01,1.6750e-03,3.5239e-10
4.5826e-01,7.3089e-05,4.2955e-10
1.3454e+00,4.1354e-03,2.1858e-10
4.4508e+00,1.6520e-03,4.6632e-11
1.3164e+01,5.1152e-03,1.5784e-11
0.0000e+00,2.4628e-02,8.6278e-11
4.0000e-01,4.2543e-01,1.9038e-10
1.2689e+00,1.2849e+00,6.2379e-11
2.9816e+00,8.8889e-01,1.6468e-11
