Niters std,ExcTime std,GNorm std
0.0000e+00,2.0644e-03,4.0119e+00
0.0000e+00,5.2619e-04,4.1477e+01
0.0000e+00,8.7201e-04,3.6459e+02
0.0000e+00,1.4722e-03,3.0914e+03
0.0000e+00,1.0306e-02,2.3329e+00
0.0000e+00,1.0533e-02,2.3336e+01
0.0000e+00,1.0718e-02,2.5876e+02
0.0000e+00,1.3860e-02,2.7013e+03
0.0000e+00,3.4432e+00,3.1451e+00
0.0000e+00,6.7557e+00,3.6683e+01
0.0000e+00,5.3212e+00,3.8208e+02
0.0000e+00,9.1288e+00,3.7800e+03
