Niters std,ExcTime std,GNorm std
5.7590e+00,6.3155e-04,1.6207e-09
7.2477e+00,2.5049e-04,1.9102e-09
7.3106e+00,2.5403e-04,2.4459e-09
7.1726e+00,2.5043e-04,2.1163e-09
4.4052e+00,5.6201e-04,5.7739e-10
2.2644e+01,1.1180e-03,8.5459e-10
2.8542e+01,1.5843e-03,8.4803e-10
3.0730e+01,1.4144e-03,7.7512e-10
4.8990e-01,1.7426e-02,5.0876e-10
1.2290e+01,2.6134e-02,2.0994e-10
7.9190e+01,6.6112e-02,2.6954e-10
1.0021e+02,8.0565e-02,2.8014e-10
