Dimension,K(A),Niters,ExcTime,GNorm
1.0000e+02,1.0000e+02,,,
1.0000e+02,1.0000e+03,,,
1.0000e+02,1.0000e+04,,,
1.0000e+02,1.0000e+05,,,
1.0000e+03,1.0000e+02,,,
1.0000e+03,1.0000e+03,,,
1.0000e+03,1.0000e+04,,,
1.0000e+03,1.0000e+05,,,
1.0000e+04,1.0000e+02,1.0000e+04,6.3489e+00,4.1057e+03
1.0000e+04,1.0000e+03,1.0000e+04,6.0836e+00,4.0771e+04
1.0000e+04,1.0000e+04,1.0000e+04,5.9691e+00,4.0752e+05
1.0000e+04,1.0000e+05,1.0000e+04,6.0571e+00,4.0750e+06
