Dimension,K(A),Niters,ExcTime,GNorm
1.0000e+02,1.0000e+02,,,
1.0000e+02,1.0000e+03,,,
1.0000e+02,1.0000e+04,,,
1.0000e+02,1.0000e+05,,,
1.0000e+03,1.0000e+02,,,
1.0000e+03,1.0000e+03,,,
1.0000e+03,1.0000e+04,,,
1.0000e+03,1.0000e+05,,,
1.0000e+04,1.0000e+02,1.0000e+04,6.4634e+00,8.4056e+02
1.0000e+04,1.0000e+03,,,
1.0000e+04,1.0000e+04,,,
1.0000e+04,1.0000e+05,,,
