Niters,ExcTime,GNorm
1.40000000e+02,1.70223165e+00,9.76881059e-09
1.40000000e+02,1.65499806e+00,9.82468853e-09
1.40000000e+02,1.70048881e+00,9.78108127e-09
1.40000000e+02,1.63724613e+00,9.57350023e-09
1.41000000e+02,1.75089622e+00,8.52680849e-09
1.40000000e+02,1.64723206e+00,9.80909367e-09
1.40000000e+02,1.58257318e+00,9.96507521e-09
1.40000000e+02,1.62982059e+00,9.66395034e-09
1.41000000e+02,1.59841895e+00,8.53077198e-09
1.40000000e+02,1.64591813e+00,9.77469306e-09
1.40000000e+02,1.72068024e+00,9.57618392e-09
1.40000000e+02,1.63783979e+00,9.89324004e-09
1.41000000e+02,1.59358239e+00,8.67021657e-09
1.40000000e+02,1.66561270e+00,9.91880877e-09
1.40000000e+02,1.64691758e+00,9.70717410e-09
1.40000000e+02,1.60301709e+00,9.67258465e-09
1.40000000e+02,1.64428568e+00,9.53078488e-09
1.40000000e+02,1.63005710e+00,9.89123571e-09
1.40000000e+02,1.62106109e+00,9.73727276e-09
1.41000000e+02,1.60237741e+00,8.67854376e-09
1.40000000e+02,1.70083904e+00,9.72693576e-09
1.41000000e+02,1.64836693e+00,8.54856790e-09
1.41000000e+02,1.68352675e+00,8.52612261e-09
1.41000000e+02,1.71532845e+00,8.51307696e-09
1.40000000e+02,1.50785160e+00,9.94334989e-09
1.41000000e+02,1.65309930e+00,8.48629466e-09
1.41000000e+02,1.70184016e+00,8.52421307e-09
1.40000000e+02,1.69933152e+00,9.75434835e-09
1.40000000e+02,1.73888564e+00,9.60492435e-09
1.41000000e+02,1.73685193e+00,8.64118831e-09
