Niters,ExcTime,GNorm
1.00000000e+04,1.06533207e+02,1.02628084e-03
1.00000000e+04,1.08281633e+02,1.00371711e-03
1.00000000e+04,1.06739413e+02,1.02438993e-03
1.00000000e+04,1.12956007e+02,1.00892389e-03
1.00000000e+04,1.07240250e+02,1.07453449e-03
1.00000000e+04,1.04764189e+02,9.93733755e-04
1.00000000e+04,1.17840061e+02,1.04905770e-03
1.00000000e+04,1.07338238e+02,1.00462219e-03
1.00000000e+04,1.16043767e+02,1.08460155e-03
1.00000000e+04,1.08632241e+02,1.00443140e-03
1.00000000e+04,1.19293167e+02,9.95124117e-04
1.00000000e+04,1.12509583e+02,1.02373582e-03
1.00000000e+04,1.18100397e+02,1.08282702e-03
1.00000000e+04,1.19405018e+02,1.01417158e-03
1.00000000e+04,1.09248983e+02,1.01866106e-03
1.00000000e+04,1.27285960e+02,9.78242881e-04
1.00000000e+04,1.06846362e+02,1.00079473e-03
1.00000000e+04,1.15641688e+02,1.01603924e-03
1.00000000e+04,1.03389104e+02,1.03865382e-03
1.00000000e+04,1.03870087e+02,1.09886335e-03
1.00000000e+04,1.06756066e+02,1.02425027e-03
1.00000000e+04,1.04654905e+02,1.05107733e-03
1.00000000e+04,1.07856237e+02,1.05772334e-03
1.00000000e+04,1.08614108e+02,1.04043744e-03
1.00000000e+04,1.14325129e+02,1.06392683e-03
1.00000000e+04,1.05383648e+02,1.02094078e-03
1.00000000e+04,1.09559404e+02,1.06589590e-03
1.00000000e+04,1.05675084e+02,1.01323529e-03
1.00000000e+04,1.05274636e+02,9.96046781e-04
1.00000000e+04,1.10746633e+02,1.09495237e-03
