Niters,ExcTime,GNorm
1.38000000e+02,3.90493870e-01,9.51926316e-09
1.38000000e+02,3.68791819e-01,9.42252215e-09
1.38000000e+02,3.76130819e-01,9.46229915e-09
1.38000000e+02,3.88742208e-01,9.34883593e-09
1.39000000e+02,3.99164677e-01,8.48593391e-09
1.38000000e+02,3.90453577e-01,9.58153864e-09
1.38000000e+02,3.89072418e-01,9.61193715e-09
1.39000000e+02,3.92300606e-01,8.59203078e-09
1.38000000e+02,3.87365103e-01,9.85817792e-09
1.38000000e+02,3.63939762e-01,9.76239451e-09
1.38000000e+02,3.69053841e-01,9.47067074e-09
1.38000000e+02,3.99982691e-01,9.55800769e-09
1.38000000e+02,3.77775669e-01,9.66615422e-09
1.38000000e+02,3.67296696e-01,9.33997464e-09
1.38000000e+02,3.69127274e-01,9.99744679e-09
1.38000000e+02,3.68969679e-01,9.90671573e-09
1.38000000e+02,3.85280132e-01,9.73333650e-09
1.38000000e+02,3.73219967e-01,9.70239732e-09
1.38000000e+02,4.50142384e-01,9.51467752e-09
1.38000000e+02,3.66247654e-01,9.46813576e-09
1.38000000e+02,3.95639658e-01,9.62133376e-09
1.38000000e+02,4.00969982e-01,9.25300060e-09
1.38000000e+02,3.82650852e-01,9.53311713e-09
1.38000000e+02,3.96229029e-01,9.05369349e-09
1.38000000e+02,4.19316769e-01,8.62401741e-09
1.38000000e+02,4.03893948e-01,9.73379190e-09
1.38000000e+02,4.00542974e-01,9.61668230e-09
1.38000000e+02,3.76319408e-01,9.60550474e-09
1.38000000e+02,3.84102821e-01,8.65789757e-09
1.38000000e+02,3.75896692e-01,9.94552943e-09
