Niters,ExcTime,GNorm
1.45000000e+02,1.70812440e+00,9.39196309e-09
1.45000000e+02,1.62880182e+00,9.40625217e-09
1.45000000e+02,1.65301967e+00,9.63783388e-09
1.45000000e+02,1.66815901e+00,9.35351057e-09
1.45000000e+02,1.67366123e+00,9.85411890e-09
1.45000000e+02,1.71922469e+00,9.45310659e-09
1.45000000e+02,1.63734078e+00,9.79655135e-09
1.45000000e+02,1.64589810e+00,9.48707206e-09
1.45000000e+02,1.67195606e+00,9.93042149e-09
1.45000000e+02,1.69253111e+00,9.73013833e-09
1.45000000e+02,1.64501047e+00,9.56980460e-09
1.45000000e+02,1.64999938e+00,9.58197469e-09
1.46000000e+02,1.68520379e+00,8.40509499e-09
1.45000000e+02,1.65886021e+00,9.69331579e-09
1.45000000e+02,1.66876125e+00,9.51420440e-09
1.45000000e+02,1.63385415e+00,9.62031693e-09
1.45000000e+02,1.63035107e+00,9.33985898e-09
1.45000000e+02,1.67403841e+00,9.72978993e-09
1.45000000e+02,1.59740257e+00,9.58841222e-09
1.45000000e+02,1.59028816e+00,9.96696108e-09
1.45000000e+02,1.67278576e+00,9.39506711e-09
1.45000000e+02,1.59475613e+00,9.68630200e-09
1.45000000e+02,1.58148241e+00,9.93215059e-09
1.45000000e+02,1.63735700e+00,9.88239702e-09
1.45000000e+02,1.58913231e+00,9.74082715e-09
1.45000000e+02,1.64553046e+00,9.79787535e-09
1.45000000e+02,1.65322328e+00,9.95483069e-09
1.45000000e+02,1.62096548e+00,9.57998178e-09
1.45000000e+02,1.69594884e+00,9.48217752e-09
1.45000000e+02,1.62109065e+00,9.94339929e-09
