Niters,ExcTime,GNorm
1.31000000e+02,1.41203403e-02,9.03791977e-09
1.32000000e+02,1.43573284e-02,8.50325107e-09
1.32000000e+02,1.41375065e-02,9.29761431e-09
1.32000000e+02,1.43780708e-02,9.15469675e-09
1.32000000e+02,1.40924454e-02,9.76426518e-09
1.32000000e+02,1.43258572e-02,9.12714385e-09
1.32000000e+02,1.52478218e-02,9.34960384e-09
1.32000000e+02,1.55050755e-02,8.50386693e-09
1.32000000e+02,1.54552460e-02,9.44182868e-09
1.32000000e+02,1.55255795e-02,8.82186317e-09
1.32000000e+02,1.53446198e-02,8.64014512e-09
1.32000000e+02,1.55396461e-02,8.96666975e-09
1.32000000e+02,1.55303478e-02,8.69459082e-09
1.32000000e+02,1.53622627e-02,9.79170487e-09
1.32000000e+02,1.42538548e-02,9.58510181e-09
1.32000000e+02,1.43058300e-02,9.11499580e-09
1.32000000e+02,1.66001320e-02,9.24789158e-09
1.32000000e+02,1.57585144e-02,9.51326126e-09
1.32000000e+02,1.53973103e-02,8.66610595e-09
1.32000000e+02,1.56376362e-02,9.83366102e-09
1.32000000e+02,1.61976814e-02,8.51582979e-09
1.32000000e+02,1.59761906e-02,9.47840983e-09
1.32000000e+02,1.43253803e-02,9.29000638e-09
1.32000000e+02,1.42862797e-02,9.25949113e-09
1.32000000e+02,1.40368938e-02,9.14884896e-09
1.32000000e+02,1.42767429e-02,8.84620411e-09
1.32000000e+02,1.40769482e-02,8.45753797e-09
1.32000000e+02,1.42965317e-02,8.78798188e-09
1.31000000e+02,1.39570236e-02,9.86674221e-09
1.32000000e+02,1.43518448e-02,8.49077386e-09
