Niters,ExcTime,GNorm
1.66000000e+03,4.08984327e+00,9.94568566e-09
1.66000000e+03,4.63095450e+00,9.93173645e-09
1.65700000e+03,4.51334786e+00,9.97109742e-09
1.65600000e+03,4.55665922e+00,9.89192574e-09
1.66300000e+03,4.34766793e+00,9.91793359e-09
1.65400000e+03,4.46044493e+00,9.94169048e-09
1.66100000e+03,4.43044543e+00,9.90977904e-09
1.66300000e+03,4.32039952e+00,9.92560714e-09
1.66400000e+03,4.55115485e+00,9.92525583e-09
1.66300000e+03,4.43764591e+00,9.99930476e-09
1.65600000e+03,4.34412861e+00,9.95053944e-09
1.65900000e+03,4.29563093e+00,9.98890553e-09
1.65800000e+03,4.47358775e+00,9.93269472e-09
1.65600000e+03,4.58847880e+00,9.89379854e-09
1.66400000e+03,4.41018581e+00,9.86776336e-09
1.66100000e+03,4.35767651e+00,9.89589677e-09
1.66300000e+03,4.85886717e+00,9.93575513e-09
1.65700000e+03,4.65246177e+00,9.92149587e-09
1.65600000e+03,4.68705893e+00,9.91692806e-09
1.65900000e+03,4.51010728e+00,9.87095900e-09
1.65700000e+03,4.26616931e+00,9.99635078e-09
1.65800000e+03,4.27528906e+00,9.99318601e-09
1.65700000e+03,4.39516473e+00,9.87412047e-09
1.65400000e+03,4.32392287e+00,9.87781718e-09
1.65200000e+03,4.26481771e+00,9.89003396e-09
1.66200000e+03,4.55555892e+00,9.88113780e-09
1.65900000e+03,4.22259426e+00,9.89491252e-09
1.65800000e+03,4.34557843e+00,9.95150836e-09
1.64700000e+03,4.17640209e+00,9.91875963e-09
1.66100000e+03,4.28630781e+00,9.88493204e-09
