Niters,ExcTime,GNorm
1.81800000e+03,2.07299378e+01,9.69306680e-09
1.81800000e+03,2.23327169e+01,9.91036493e-09
1.81800000e+03,2.04022975e+01,9.76908005e-09
1.81500000e+03,2.02092104e+01,9.98514019e-09
1.82100000e+03,2.03617618e+01,9.80308726e-09
1.82000000e+03,2.21521156e+01,9.91656534e-09
1.82100000e+03,2.52729623e+01,9.88889377e-09
1.81800000e+03,2.08698750e+01,9.94830070e-09
1.81900000e+03,1.97666190e+01,9.92413351e-09
1.82000000e+03,1.80765791e+01,9.88677569e-09
1.81900000e+03,2.24879372e+01,9.81032015e-09
1.81900000e+03,1.96019850e+01,9.94009879e-09
1.82100000e+03,1.98141441e+01,9.84078993e-09
1.81600000e+03,1.99831052e+01,9.88449756e-09
1.81800000e+03,1.94964471e+01,9.66019914e-09
1.81600000e+03,2.04157743e+01,9.65895151e-09
1.81500000e+03,1.98923326e+01,9.66000155e-09
1.82100000e+03,2.14711487e+01,9.51373287e-09
1.81800000e+03,2.00941103e+01,9.59798838e-09
1.82400000e+03,1.97402537e+01,9.70109020e-09
1.81400000e+03,2.01929898e+01,9.93376974e-09
1.81900000e+03,1.93940158e+01,9.87521013e-09
1.82100000e+03,2.02078097e+01,9.95129026e-09
1.82100000e+03,1.93105819e+01,9.53073148e-09
1.82100000e+03,2.05717225e+01,9.65289727e-09
1.82100000e+03,2.00569143e+01,9.90417895e-09
1.82100000e+03,2.02303207e+01,9.59482663e-09
1.81600000e+03,2.04047892e+01,9.92464992e-09
1.81500000e+03,1.93887091e+01,9.57346976e-09
1.82200000e+03,1.97391131e+01,9.96222902e-09
