Niters,ExcTime,GNorm
1.00000000e+04,2.50279229e+01,6.45804795e-04
1.00000000e+04,2.62323732e+01,6.50735797e-04
1.00000000e+04,2.62560065e+01,6.45044545e-04
1.00000000e+04,2.60404122e+01,6.22389729e-04
1.00000000e+04,2.57272232e+01,6.99320165e-04
1.00000000e+04,2.78078668e+01,6.25524283e-04
1.00000000e+04,2.83479233e+01,6.48264501e-04
1.00000000e+04,2.60374801e+01,6.96308156e-04
1.00000000e+04,2.60321794e+01,6.45990356e-04
1.00000000e+04,2.54923897e+01,6.70106467e-04
1.00000000e+04,2.81602135e+01,6.31232796e-04
1.00000000e+04,2.80393286e+01,6.51652749e-04
1.00000000e+04,2.68522649e+01,6.30425539e-04
1.00000000e+04,2.64870529e+01,6.16439312e-04
1.00000000e+04,2.76448731e+01,6.88486318e-04
1.00000000e+04,2.85379760e+01,6.76783591e-04
1.00000000e+04,2.59595933e+01,6.81807068e-04
1.00000000e+04,2.56725597e+01,6.35573437e-04
1.00000000e+04,2.70354660e+01,6.35196917e-04
1.00000000e+04,2.69425347e+01,6.24512971e-04
1.00000000e+04,3.21626804e+01,6.65070976e-04
1.00000000e+04,2.59679804e+01,6.07646052e-04
1.00000000e+04,2.82909088e+01,6.28704205e-04
1.00000000e+04,3.03564746e+01,5.74927388e-04
1.00000000e+04,2.62031987e+01,5.77311840e-04
1.00000000e+04,2.48902702e+01,6.64426256e-04
1.00000000e+04,2.70370531e+01,6.14574972e-04
1.00000000e+04,2.49323540e+01,6.54484187e-04
1.00000000e+04,2.51194749e+01,5.48176497e-04
1.00000000e+04,2.73966911e+01,6.94077764e-04
