Niters,ExcTime,GNorm
1.00000000e+04,2.47038984e+01,9.79029949e-03
1.00000000e+04,3.38773975e+01,8.88381514e-03
1.00000000e+04,2.32941175e+01,8.91966442e-03
1.00000000e+04,2.40779574e+01,1.05378477e-02
1.00000000e+04,2.31414380e+01,1.14247419e-02
1.00000000e+04,2.90845747e+01,9.92802260e-03
1.00000000e+04,2.32709036e+01,1.07920976e-02
1.00000000e+04,2.31835563e+01,9.87110705e-03
1.00000000e+04,2.42509513e+01,1.11126522e-02
1.00000000e+04,3.12175961e+01,1.07061338e-02
1.00000000e+04,2.23752532e+01,9.77928165e-03
1.00000000e+04,2.53729126e+01,1.11506026e-02
1.00000000e+04,2.40875678e+01,1.04054210e-02
1.00000000e+04,2.29144058e+01,9.08751239e-03
1.00000000e+04,2.93189144e+01,9.95686213e-03
1.00000000e+04,2.66751788e+01,1.00069012e-02
1.00000000e+04,2.58700194e+01,9.32884657e-03
1.00000000e+04,2.43594921e+01,8.95781274e-03
1.00000000e+04,2.37717834e+01,1.07464087e-02
1.00000000e+04,2.24263992e+01,9.08895166e-03
1.00000000e+04,2.34674327e+01,9.70754628e-03
1.00000000e+04,2.53917122e+01,7.43025433e-03
1.00000000e+04,2.36886661e+01,1.16050553e-02
1.00000000e+04,2.23940508e+01,9.76831658e-03
1.00000000e+04,2.42437081e+01,8.85711919e-03
1.00000000e+04,2.81467299e+01,1.25120925e-02
1.00000000e+04,2.35709858e+01,1.15351355e-02
1.00000000e+04,2.37837839e+01,9.79624565e-03
1.00000000e+04,2.32570100e+01,9.91471219e-03
1.00000000e+04,2.50454357e+01,1.00778301e-02
