Niters,ExcTime,GNorm
1.00000000e+04,1.07222247e+00,6.44157262e-05
1.00000000e+04,1.15276170e+00,7.12552624e-05
1.00000000e+04,1.15087008e+00,9.09176856e-05
1.00000000e+04,1.10448551e+00,9.18100093e-05
1.00000000e+04,1.09307313e+00,9.45120696e-05
1.00000000e+04,1.10602570e+00,8.72789782e-05
1.00000000e+04,1.09457374e+00,8.97317197e-05
1.00000000e+04,1.10335040e+00,7.76476420e-05
1.00000000e+04,1.09926200e+00,8.69387519e-05
1.00000000e+04,1.09628654e+00,7.93831493e-05
1.00000000e+04,1.09147930e+00,7.78177193e-05
1.00000000e+04,1.10149336e+00,8.53891672e-05
1.00000000e+04,1.09781027e+00,7.69373944e-05
1.00000000e+04,1.09074330e+00,9.15967707e-05
1.00000000e+04,1.09335017e+00,1.02525147e-04
1.00000000e+04,1.08948469e+00,8.68258133e-05
1.00000000e+04,1.22667599e+00,8.88204705e-05
1.00000000e+04,1.07846594e+00,8.85719290e-05
1.00000000e+04,1.24531794e+00,7.79234139e-05
1.00000000e+04,1.24609566e+00,1.01040886e-04
1.00000000e+04,1.24789691e+00,7.46288056e-05
1.00000000e+04,1.23938704e+00,8.42975731e-05
1.00000000e+04,1.24018812e+00,8.82686053e-05
1.00000000e+04,1.23113179e+00,8.86243911e-05
1.00000000e+04,1.24373245e+00,8.84035567e-05
1.00000000e+04,1.25150967e+00,8.76716022e-05
1.00000000e+04,1.23827529e+00,8.33238142e-05
1.00000000e+04,1.24994922e+00,8.42362934e-05
1.00000000e+04,1.23540258e+00,7.11719328e-05
1.00000000e+04,1.24129319e+00,7.58703148e-05
