Niters,ExcTime,GNorm
1.40000000e+02,1.64119411e+00,9.76879901e-09
1.40000000e+02,1.64255762e+00,9.82468731e-09
1.40000000e+02,1.64606738e+00,9.78098741e-09
1.40000000e+02,1.69195151e+00,9.57346464e-09
1.41000000e+02,1.71752739e+00,8.52679956e-09
1.40000000e+02,1.53065920e+00,9.80909032e-09
1.40000000e+02,1.62860274e+00,9.96509532e-09
1.40000000e+02,1.60300064e+00,9.66393693e-09
1.41000000e+02,1.67095900e+00,8.53134899e-09
1.40000000e+02,1.59492350e+00,9.77469696e-09
1.40000000e+02,1.63165379e+00,9.57594651e-09
1.40000000e+02,1.63186765e+00,9.89323961e-09
1.41000000e+02,1.63095069e+00,8.67022042e-09
1.40000000e+02,1.62114072e+00,9.91880208e-09
1.40000000e+02,1.55964398e+00,9.70706857e-09
1.40000000e+02,1.60065031e+00,9.67258274e-09
1.40000000e+02,1.57044649e+00,9.53074139e-09
1.40000000e+02,1.55474877e+00,9.89118517e-09
1.40000000e+02,1.53273678e+00,9.73723719e-09
1.41000000e+02,1.56426573e+00,8.67851012e-09
1.40000000e+02,1.54003334e+00,9.72693012e-09
1.41000000e+02,1.57879806e+00,8.54832966e-09
1.41000000e+02,1.57499075e+00,8.52611964e-09
1.41000000e+02,1.55475616e+00,8.51307245e-09
1.40000000e+02,1.56454945e+00,9.94334774e-09
1.41000000e+02,1.56060123e+00,8.48625654e-09
1.41000000e+02,1.54211330e+00,8.52419389e-09
1.40000000e+02,1.60358024e+00,9.75435316e-09
1.40000000e+02,1.60336590e+00,9.60491824e-09
1.41000000e+02,1.58479834e+00,8.64117071e-09
