Niters,ExcTime,GNorm
1.50000000e+03,1.66835785e-01,9.99641178e-09
1.33200000e+03,1.47240162e-01,9.98277949e-09
1.35100000e+03,1.50357962e-01,9.95144854e-09
1.33700000e+03,1.50446415e-01,9.96317249e-09
1.50000000e+03,1.68367624e-01,9.84667086e-09
1.36200000e+03,1.53432369e-01,9.84671321e-09
1.49000000e+03,1.65772676e-01,9.78856018e-09
1.34100000e+03,1.42102003e-01,9.88821577e-09
1.34100000e+03,1.43007994e-01,9.97333778e-09
1.49600000e+03,1.62592411e-01,9.77884918e-09
1.50000000e+03,1.58425570e-01,9.98368384e-09
1.47000000e+03,1.59673214e-01,9.96847806e-09
1.30500000e+03,1.40074968e-01,9.97006513e-09
1.50200000e+03,1.61824703e-01,9.78629574e-09
1.50300000e+03,1.62195444e-01,9.99544070e-09
1.47800000e+03,1.63501740e-01,9.83434271e-09
1.50400000e+03,1.67116880e-01,9.84136190e-09
1.50300000e+03,1.67620420e-01,9.83211993e-09
1.40700000e+03,1.56013012e-01,9.98981721e-09
1.34100000e+03,1.42147064e-01,9.84107240e-09
1.44000000e+03,1.53523684e-01,9.98657815e-09
1.51600000e+03,1.65102482e-01,9.97145147e-09
1.35400000e+03,1.43888474e-01,9.90390079e-09
1.33300000e+03,1.44973516e-01,9.99604878e-09
1.49000000e+03,1.64574146e-01,9.82074784e-09
1.50700000e+03,1.67006969e-01,9.84484961e-09
1.49000000e+03,1.62405014e-01,9.92753851e-09
1.35000000e+03,1.47540808e-01,9.92432927e-09
1.48800000e+03,1.64417505e-01,9.92646648e-09
1.34300000e+03,1.46613598e-01,9.97492615e-09
