Niters,ExcTime,GNorm
4.00000000e+01,3.57508659e-03,8.52672188e-09
3.90000000e+01,3.20744514e-03,6.50441174e-09
4.00000000e+01,3.26156616e-03,9.37032017e-09
4.00000000e+01,3.26657295e-03,8.33652540e-09
4.00000000e+01,3.27777863e-03,7.50270362e-09
3.90000000e+01,3.18336487e-03,7.42480567e-09
3.90000000e+01,3.17335129e-03,6.89158243e-09
4.10000000e+01,3.34215164e-03,6.48438366e-09
4.10000000e+01,3.33952904e-03,6.18789034e-09
3.90000000e+01,3.17311287e-03,9.77405038e-09
3.50000000e+01,2.84647942e-03,3.90053006e-09
4.00000000e+01,3.25036049e-03,7.75770740e-09
4.00000000e+01,3.24583054e-03,7.26987543e-09
4.00000000e+01,3.24153900e-03,5.19408332e-09
3.90000000e+01,3.16882133e-03,9.88231816e-09
3.90000000e+01,3.17192078e-03,8.66322863e-09
4.10000000e+01,3.34262848e-03,6.79510552e-09
3.80000000e+01,3.10540199e-03,8.16064388e-09
3.90000000e+01,3.17716599e-03,7.51454469e-09
3.90000000e+01,3.16929817e-03,7.86851119e-09
3.80000000e+01,3.08156013e-03,8.49007273e-09
4.00000000e+01,3.25465202e-03,7.55238373e-09
3.80000000e+01,3.10611725e-03,7.02726801e-09
3.90000000e+01,3.18241119e-03,9.12960709e-09
3.90000000e+01,3.16953659e-03,5.35235950e-09
4.00000000e+01,3.25059891e-03,7.15429125e-09
4.00000000e+01,3.25179100e-03,5.74981598e-09
4.00000000e+01,3.24583054e-03,5.01599415e-09
3.90000000e+01,3.16429138e-03,4.09861942e-09
4.00000000e+01,3.25155258e-03,7.53823156e-09
