Niters,ExcTime,GNorm
4.60000000e+01,3.40666771e-02,5.53745651e-09
4.60000000e+01,3.37092876e-02,5.41534861e-09
4.60000000e+01,3.36563587e-02,5.46533965e-09
4.60000000e+01,4.73344326e-02,6.33005260e-09
4.60000000e+01,4.57444191e-02,5.56988320e-09
4.60000000e+01,3.35278511e-02,5.48941268e-09
4.60000000e+01,3.35381031e-02,5.83754564e-09
4.60000000e+01,3.35705280e-02,5.36142759e-09
4.60000000e+01,3.35631371e-02,5.87424837e-09
4.60000000e+01,3.34568024e-02,5.53105543e-09
4.60000000e+01,3.34942341e-02,5.51905681e-09
4.60000000e+01,3.32489014e-02,5.36055755e-09
4.60000000e+01,3.29685211e-02,5.43543255e-09
4.60000000e+01,3.29258442e-02,5.51882648e-09
4.60000000e+01,3.30309868e-02,5.48742867e-09
4.60000000e+01,3.29389572e-02,5.44044334e-09
4.60000000e+01,3.30367088e-02,5.38772797e-09
4.60000000e+01,3.29353809e-02,5.47563089e-09
4.60000000e+01,3.29003334e-02,5.47284867e-09
4.60000000e+01,3.29399109e-02,5.35565885e-09
4.60000000e+01,3.28991413e-02,5.82542012e-09
4.60000000e+01,3.29589844e-02,5.43912511e-09
4.60000000e+01,3.29508781e-02,5.50450929e-09
4.60000000e+01,3.29413414e-02,5.95819994e-09
4.60000000e+01,3.28855515e-02,5.38306269e-09
4.50000000e+01,3.21478844e-02,9.97229960e-09
4.60000000e+01,3.29406261e-02,5.33221974e-09
4.60000000e+01,3.29806805e-02,5.40304136e-09
4.60000000e+01,3.28478813e-02,5.49096948e-09
4.60000000e+01,3.29401493e-02,5.53838929e-09
