Niters,ExcTime,GNorm
4.70000000e+01,2.52554417e-02,6.44779709e-09
4.70000000e+01,4.03013229e-02,6.30312637e-09
4.70000000e+01,2.46646404e-02,6.39706654e-09
4.70000000e+01,2.46567726e-02,6.49569637e-09
4.70000000e+01,2.48630047e-02,6.43554527e-09
4.70000000e+01,2.47054100e-02,6.45317757e-09
4.70000000e+01,2.46961117e-02,6.28517085e-09
4.70000000e+01,2.46558189e-02,6.26668366e-09
4.70000000e+01,2.48119831e-02,6.31026706e-09
4.70000000e+01,3.88555527e-02,6.45784642e-09
4.70000000e+01,2.46658325e-02,6.37559422e-09
4.70000000e+01,2.46889591e-02,6.26226075e-09
4.70000000e+01,3.92932892e-02,6.36616121e-09
4.70000000e+01,2.48460770e-02,6.30056120e-09
4.70000000e+01,2.47752666e-02,6.43163612e-09
4.70000000e+01,2.47449875e-02,6.35554328e-09
4.70000000e+01,2.50070095e-02,6.29100471e-09
4.70000000e+01,2.48308182e-02,6.40833802e-09
4.70000000e+01,2.47907639e-02,6.37862559e-09
4.70000000e+01,2.47516632e-02,6.27622901e-09
4.70000000e+01,2.48048306e-02,6.39670744e-09
4.70000000e+01,3.90028954e-02,6.28452090e-09
4.70000000e+01,3.85801792e-02,6.40750523e-09
4.70000000e+01,2.45487690e-02,6.49942734e-09
4.70000000e+01,2.45630741e-02,6.29844044e-09
4.70000000e+01,2.46603489e-02,6.02851360e-09
4.70000000e+01,2.45382786e-02,6.24631747e-09
4.70000000e+01,2.46784687e-02,6.33100762e-09
4.70000000e+01,2.45409012e-02,6.35799516e-09
4.70000000e+01,2.45165825e-02,6.48368069e-09
