Niters,ExcTime,GNorm
1.00000000e+03,5.02369165e-01,6.53238644e-04
1.00000000e+03,5.03744841e-01,6.29516215e-04
1.00000000e+03,4.98122692e-01,6.42549654e-04
1.00000000e+03,5.04220724e-01,6.31504110e-04
1.00000000e+03,5.02114296e-01,6.71079290e-04
1.00000000e+03,5.03948212e-01,6.55711105e-04
1.00000000e+03,4.96120453e-01,5.79649509e-04
1.00000000e+03,5.03555775e-01,6.11453644e-04
1.00000000e+03,5.02750397e-01,6.26622414e-04
1.00000000e+03,5.04542828e-01,6.32886737e-04
1.00000000e+03,8.01821470e-01,5.68098631e-04
1.00000000e+03,5.04333019e-01,5.98914770e-04
1.00000000e+03,5.04310131e-01,6.32657612e-04
1.00000000e+03,5.24946690e-01,6.03394866e-04
1.00000000e+03,5.14324903e-01,6.49255754e-04
1.00000000e+03,5.25123835e-01,5.97231492e-04
1.00000000e+03,5.25434017e-01,6.43864936e-04
1.00000000e+03,5.25496483e-01,6.30050608e-04
1.00000000e+03,5.15165806e-01,6.24372930e-04
1.00000000e+03,5.24910450e-01,6.29790252e-04
1.00000000e+03,5.24002552e-01,6.90100265e-04
1.00000000e+03,5.26802778e-01,6.39513410e-04
1.00000000e+03,5.15118599e-01,6.93321205e-04
1.00000000e+03,5.26975870e-01,6.69963809e-04
1.00000000e+03,5.24975061e-01,5.98276230e-04
1.00000000e+03,5.25200605e-01,5.87241604e-04
1.00000000e+03,5.16075373e-01,6.21999466e-04
1.00000000e+03,5.26359320e-01,5.91738299e-04
1.00000000e+03,5.25690317e-01,6.20729557e-04
1.00000000e+03,5.27690887e-01,6.40831831e-04
