Niters,ExcTime,GNorm
3.26000000e+02,3.80747318e-02,8.41622670e-09
2.86000000e+02,3.33862305e-02,9.05575552e-09
2.81000000e+02,3.28569412e-02,8.28978715e-09
3.07000000e+02,3.60388756e-02,9.56006398e-09
2.97000000e+02,2.32350826e-02,9.45023576e-09
3.06000000e+02,2.44057178e-02,8.20876697e-09
2.80000000e+02,2.22933292e-02,9.21282007e-09
2.84000000e+02,2.27608681e-02,8.70383384e-09
2.83000000e+02,2.28412151e-02,6.15548721e-09
2.78000000e+02,2.31955051e-02,9.89490828e-09
2.33000000e+02,1.84330940e-02,9.61363522e-09
3.18000000e+02,2.48460770e-02,9.12154416e-09
2.71000000e+02,2.17926502e-02,9.35027076e-09
2.88000000e+02,2.28664875e-02,9.80332504e-09
3.05000000e+02,2.43651867e-02,9.69205318e-09
2.86000000e+02,2.25999355e-02,9.93774778e-09
3.05000000e+02,2.43971348e-02,9.41792037e-09
2.75000000e+02,2.28481293e-02,9.64102207e-09
2.57000000e+02,2.03816891e-02,7.53843095e-09
2.89000000e+02,2.25019455e-02,9.06727658e-09
2.32000000e+02,1.84235573e-02,8.78807717e-09
3.04000000e+02,2.52501965e-02,9.98342372e-09
2.51000000e+02,1.98426247e-02,9.83531658e-09
3.11000000e+02,2.49874592e-02,7.28932802e-09
2.90000000e+02,2.25245953e-02,8.50492946e-09
3.07000000e+02,2.54478455e-02,7.87245424e-09
2.66000000e+02,2.11503506e-02,9.81303668e-09
2.93000000e+02,2.33316422e-02,9.50279822e-09
2.58000000e+02,2.07614899e-02,9.01798033e-09
3.12000000e+02,2.61321068e-02,9.30482153e-09
