Niters,ExcTime,GNorm
3.28000000e+02,2.65147686e-02,7.05432519e-09
2.85000000e+02,2.30698586e-02,8.53492924e-09
3.11000000e+02,2.60844231e-02,9.64845707e-09
3.10000000e+02,2.60767937e-02,9.96436549e-09
3.01000000e+02,2.41277218e-02,7.06202985e-09
3.10000000e+02,2.63402462e-02,8.80624189e-09
2.59000000e+02,2.18064785e-02,9.91721240e-09
3.21000000e+02,2.61902809e-02,8.71408649e-09
2.85000000e+02,2.32260227e-02,7.61699448e-09
2.96000000e+02,2.50680447e-02,9.37253132e-09
2.31000000e+02,1.93891525e-02,9.75969130e-09
3.15000000e+02,2.55980492e-02,9.79096635e-09
2.76000000e+02,2.22308636e-02,9.62414953e-09
3.19000000e+02,2.67696381e-02,8.99685984e-09
2.78000000e+02,2.32737064e-02,9.98492821e-09
3.15000000e+02,2.54461765e-02,9.98819953e-09
3.08000000e+02,2.47905254e-02,9.44698532e-09
2.77000000e+02,2.31533051e-02,9.94230991e-09
2.89000000e+02,2.31580734e-02,9.20400108e-09
2.95000000e+02,2.37958431e-02,8.67830414e-09
2.33000000e+02,1.88395977e-02,9.78028731e-09
2.83000000e+02,2.39272118e-02,9.71623816e-09
2.88000000e+02,2.31270790e-02,9.95313861e-09
3.10000000e+02,2.51507759e-02,8.89114444e-09
2.92000000e+02,2.37166882e-02,8.77240496e-09
2.89000000e+02,2.34315395e-02,9.40293893e-09
2.70000000e+02,2.26807594e-02,9.65997453e-09
2.99000000e+02,2.41782665e-02,8.57244475e-09
2.95000000e+02,2.34863758e-02,9.65170018e-09
3.17000000e+02,2.56886482e-02,9.62890953e-09
