Niters,ExcTime,GNorm
4.86000000e+02,2.52986908e-01,9.68339242e-09
4.85000000e+02,2.51868486e-01,9.78087301e-09
4.85000000e+02,2.51945972e-01,9.78534187e-09
4.86000000e+02,2.52709866e-01,9.51444576e-09
4.86000000e+02,2.52379894e-01,9.73981077e-09
4.86000000e+02,2.52816916e-01,9.68241439e-09
4.84000000e+02,2.52152681e-01,9.94869402e-09
4.85000000e+02,4.04178858e-01,9.70148622e-09
4.85000000e+02,2.52220154e-01,9.50174291e-09
4.87000000e+02,2.53349304e-01,9.02545671e-09
4.84000000e+02,2.51899481e-01,9.80642557e-09
4.85000000e+02,2.52738714e-01,9.82508731e-09
4.85000000e+02,2.52466440e-01,9.94448171e-09
4.85000000e+02,2.52528906e-01,9.51669167e-09
4.86000000e+02,2.53136158e-01,9.44772550e-09
4.85000000e+02,2.52537966e-01,9.74096988e-09
4.85000000e+02,2.52569675e-01,9.88003579e-09
4.85000000e+02,2.52275944e-01,9.97257139e-09
4.85000000e+02,2.52585411e-01,9.93266975e-09
4.85000000e+02,2.52302647e-01,9.59659575e-09
4.86000000e+02,2.52859831e-01,9.70853079e-09
4.85000000e+02,2.54841089e-01,9.71243582e-09
4.86000000e+02,2.53335953e-01,9.62441444e-09
4.86000000e+02,2.53244162e-01,9.61618214e-09
4.85000000e+02,2.52551556e-01,9.65206341e-09
4.84000000e+02,2.52185345e-01,9.83255784e-09
4.85000000e+02,2.53077030e-01,9.61434469e-09
4.84000000e+02,2.52190590e-01,9.93618802e-09
4.86000000e+02,2.52670765e-01,9.38185905e-09
4.86000000e+02,2.58189917e-01,9.37475245e-09
