Niters,ExcTime,GNorm
4.40000000e+01,4.78696823e-03,6.12180603e-09
4.40000000e+01,5.03659248e-03,5.89021294e-09
4.40000000e+01,5.08475304e-03,6.49384696e-09
4.40000000e+01,5.06281853e-03,5.20301132e-09
4.40000000e+01,5.11741638e-03,5.76059642e-09
4.40000000e+01,5.09786606e-03,6.43330352e-09
4.40000000e+01,5.12146950e-03,5.55629078e-09
4.40000000e+01,5.10120392e-03,6.04094869e-09
4.40000000e+01,5.13648987e-03,6.27139389e-09
4.40000000e+01,5.07593155e-03,6.39321845e-09
4.40000000e+01,5.08928299e-03,6.79880224e-09
4.40000000e+01,5.15627861e-03,6.65546877e-09
4.30000000e+01,4.98414040e-03,9.58639976e-09
4.40000000e+01,5.16748428e-03,6.14779324e-09
4.40000000e+01,5.16033173e-03,6.47139795e-09
4.40000000e+01,5.12647629e-03,5.67769235e-09
4.40000000e+01,5.07783890e-03,6.14024092e-09
4.40000000e+01,5.17749786e-03,6.35385325e-09
4.40000000e+01,5.14101982e-03,5.27270311e-09
4.40000000e+01,5.18584251e-03,5.87068598e-09
4.40000000e+01,5.09881973e-03,6.17795788e-09
4.40000000e+01,5.13124466e-03,6.60982579e-09
4.40000000e+01,5.14173508e-03,6.24453602e-09
4.40000000e+01,5.14411926e-03,6.20998662e-09
4.40000000e+01,5.11169434e-03,5.62260139e-09
4.40000000e+01,5.06854057e-03,5.80838344e-09
4.40000000e+01,4.97913361e-03,5.61507261e-09
4.40000000e+01,4.87327576e-03,6.52245332e-09
4.40000000e+01,4.98056412e-03,5.90771985e-09
4.40000000e+01,4.94694710e-03,5.96648648e-09
