Niters,ExcTime,GNorm
4.19000000e+02,1.43208504e-02,8.13746408e-09
3.56000000e+02,1.23472214e-02,5.79551350e-09
3.91000000e+02,1.33481026e-02,3.19737225e-09
3.89000000e+02,1.35574341e-02,7.69655221e-09
3.85000000e+02,1.31509304e-02,6.03867369e-09
3.69000000e+02,1.28428936e-02,6.71268480e-09
3.63000000e+02,1.24161243e-02,6.33463769e-09
4.14000000e+02,1.43649578e-02,2.98599798e-09
3.36000000e+02,1.14886761e-02,5.13603008e-09
3.88000000e+02,1.34673119e-02,8.14992855e-09
2.76000000e+02,9.43946838e-03,9.53220333e-09
4.00000000e+02,1.39069557e-02,9.28604143e-09
4.06000000e+02,1.38580799e-02,8.84490905e-09
4.05000000e+02,1.40569210e-02,7.18817482e-09
4.07000000e+02,1.38726234e-02,8.57309630e-09
4.00000000e+02,1.38571262e-02,8.53307407e-09
4.01000000e+02,1.36697292e-02,2.99968471e-09
3.53000000e+02,1.22189522e-02,7.82971926e-09
3.82000000e+02,1.30009651e-02,9.87945243e-09
3.65000000e+02,1.26736164e-02,6.33387227e-09
3.39000000e+02,1.15439892e-02,9.83993346e-09
4.02000000e+02,1.39398575e-02,3.67933781e-09
3.68000000e+02,1.25663280e-02,6.25694848e-09
4.01000000e+02,1.38988495e-02,3.98501403e-09
3.58000000e+02,1.22122765e-02,9.80949611e-09
3.78000000e+02,1.31211281e-02,7.71475890e-09
4.06000000e+02,1.38173103e-02,9.52473518e-09
3.95000000e+02,1.37205124e-02,7.33497120e-09
3.67000000e+02,1.24926567e-02,5.25505135e-09
4.28000000e+02,1.48000717e-02,1.24957669e-09
