Niters,ExcTime,GNorm
4.00000000e+01,1.22169971e-01,8.71512110e-09
3.90000000e+01,3.20243835e-03,6.49860456e-09
4.00000000e+01,3.24463844e-03,9.22433160e-09
4.00000000e+01,3.23557854e-03,7.29019366e-09
4.00000000e+01,3.41558456e-03,7.62173115e-09
3.90000000e+01,3.17764282e-03,7.77836484e-09
3.90000000e+01,3.29875946e-03,7.71397393e-09
4.10000000e+01,3.34310532e-03,6.94960916e-09
4.10000000e+01,3.45516205e-03,6.17018128e-09
4.00000000e+01,3.29804420e-03,5.90310390e-09
3.50000000e+01,3.00240517e-03,5.03773605e-09
4.00000000e+01,3.36384773e-03,7.76022622e-09
4.00000000e+01,3.24273109e-03,7.27075841e-09
4.00000000e+01,3.32641602e-03,5.79336141e-09
3.90000000e+01,3.11255455e-03,9.84246679e-09
3.90000000e+01,3.16786766e-03,8.63205642e-09
4.10000000e+01,3.46708298e-03,6.69593274e-09
3.80000000e+01,3.09777260e-03,7.83690265e-09
3.90000000e+01,3.15308571e-03,7.69340341e-09
3.90000000e+01,3.33142281e-03,8.43546841e-09
3.80000000e+01,3.06510925e-03,8.49451339e-09
4.00000000e+01,3.24082375e-03,8.26394214e-09
3.80000000e+01,3.18861008e-03,7.11484346e-09
3.90000000e+01,3.16357613e-03,9.12353128e-09
3.90000000e+01,3.11160088e-03,5.54442265e-09
4.00000000e+01,3.22961807e-03,7.15428931e-09
4.00000000e+01,3.35788727e-03,5.71359216e-09
4.00000000e+01,3.32403183e-03,4.98608829e-09
3.90000000e+01,3.14283371e-03,4.08622989e-09
4.00000000e+01,3.22246552e-03,7.59364889e-09
