Niters,ExcTime,GNorm
4.40000000e+01,4.71329689e-03,6.15032549e-09
4.40000000e+01,4.78434563e-03,5.88708851e-09
4.40000000e+01,4.83989716e-03,6.49384918e-09
4.40000000e+01,4.85444069e-03,5.21394256e-09
4.40000000e+01,4.81796265e-03,5.76662884e-09
4.40000000e+01,4.84609604e-03,6.18917223e-09
4.40000000e+01,4.84371185e-03,5.52977152e-09
4.40000000e+01,4.80175018e-03,6.04011096e-09
4.40000000e+01,4.78148460e-03,6.23543537e-09
4.40000000e+01,4.83036041e-03,6.29350410e-09
4.40000000e+01,4.79245186e-03,6.32295091e-09
4.40000000e+01,4.79125977e-03,6.67892380e-09
4.30000000e+01,4.69517708e-03,9.58640072e-09
4.40000000e+01,4.83012199e-03,5.97803838e-09
4.40000000e+01,4.84657288e-03,6.16073466e-09
4.40000000e+01,4.83846664e-03,5.70881235e-09
4.40000000e+01,4.79435921e-03,6.16024768e-09
4.40000000e+01,4.81772423e-03,5.98167400e-09
4.40000000e+01,4.82702255e-03,5.25990271e-09
4.40000000e+01,4.81343269e-03,5.88085522e-09
4.40000000e+01,4.78959084e-03,6.00084430e-09
4.40000000e+01,4.81700897e-03,6.82480228e-09
4.40000000e+01,4.81033325e-03,6.24631303e-09
4.40000000e+01,4.83894348e-03,6.21489404e-09
4.40000000e+01,4.84108925e-03,5.61184245e-09
4.40000000e+01,4.84514236e-03,5.79158059e-09
4.40000000e+01,4.82821465e-03,5.63285592e-09
4.40000000e+01,4.83036041e-03,6.11790897e-09
4.40000000e+01,4.79006767e-03,5.54860651e-09
4.40000000e+01,4.82058525e-03,5.96268577e-09
