Niters,ExcTime,GNorm
1.04000000e+02,3.67665291e-03,5.23200196e-09
9.60000000e+01,3.39555740e-03,9.01426920e-09
1.03000000e+02,3.63349915e-03,8.45310071e-09
1.03000000e+02,3.63183022e-03,5.35147759e-09
1.00000000e+02,3.55792046e-03,9.04991011e-09
1.00000000e+02,3.51309776e-03,8.96230008e-09
9.80000000e+01,3.42297554e-03,4.52205987e-09
1.02000000e+02,3.59821320e-03,5.86845139e-09
1.04000000e+02,3.66878510e-03,8.25421146e-09
9.80000000e+01,3.42798233e-03,8.17375265e-09
7.80000000e+01,2.71487236e-03,4.77005400e-09
1.01000000e+02,3.54957581e-03,6.72566526e-09
1.05000000e+02,3.71432304e-03,5.81412169e-09
9.80000000e+01,3.46326828e-03,5.10119426e-09
9.60000000e+01,3.38268280e-03,5.34262009e-09
9.80000000e+01,3.44562531e-03,9.08789650e-09
1.03000000e+02,3.61418724e-03,9.47736994e-09
9.30000000e+01,3.28183174e-03,9.38129870e-09
9.60000000e+01,3.38220596e-03,7.34620990e-09
9.10000000e+01,3.20887566e-03,9.27454638e-09
9.40000000e+01,3.32713127e-03,5.26516388e-09
1.03000000e+02,3.62777710e-03,5.12969179e-09
9.30000000e+01,3.26395035e-03,4.55645047e-09
1.04000000e+02,3.62348557e-03,9.26683277e-09
9.60000000e+01,3.36456299e-03,4.13949323e-09
1.00000000e+02,3.52764130e-03,7.54729348e-09
1.00000000e+02,3.53264809e-03,5.69389665e-09
9.90000000e+01,3.47661972e-03,6.19522693e-09
9.40000000e+01,3.31902504e-03,8.12900399e-09
1.02000000e+02,3.59606743e-03,6.62166508e-09
