Niters,ExcTime,GNorm
1.55000000e+03,1.30552554e+00,9.36755792e-09
1.54700000e+03,8.20564508e-01,9.72043687e-09
1.54600000e+03,8.19394827e-01,9.93335931e-09
1.54400000e+03,8.18598747e-01,9.85173674e-09
1.54700000e+03,1.00907040e+00,9.65081942e-09
1.54600000e+03,8.18316698e-01,9.42343236e-09
1.54400000e+03,8.17106962e-01,9.88679884e-09
1.54400000e+03,8.18796873e-01,9.94596627e-09
1.54600000e+03,8.19248676e-01,9.68819034e-09
1.54900000e+03,8.23059797e-01,9.84158570e-09
1.54200000e+03,8.18775415e-01,9.71834429e-09
1.54700000e+03,8.21027756e-01,9.46349043e-09
1.54800000e+03,8.65422010e-01,9.61125656e-09
1.54500000e+03,8.20948124e-01,9.64291232e-09
1.54500000e+03,8.20629358e-01,9.94396737e-09
1.54400000e+03,8.19658756e-01,9.77487768e-09
1.54700000e+03,8.21332932e-01,9.96382926e-09
1.54700000e+03,8.20996284e-01,9.67768932e-09
1.54700000e+03,8.22048903e-01,9.79485445e-09
1.54400000e+03,8.17270279e-01,9.73620534e-09
1.54800000e+03,8.20340395e-01,9.94277408e-09
1.54800000e+03,8.21405411e-01,9.62791544e-09
1.55000000e+03,8.21651936e-01,9.84139514e-09
1.55000000e+03,8.21727276e-01,9.89266078e-09
1.54600000e+03,8.19236279e-01,9.73389773e-09
1.54500000e+03,8.19751740e-01,9.85685275e-09
1.54500000e+03,8.20912361e-01,9.86608780e-09
1.54300000e+03,8.18380356e-01,9.79095834e-09
1.54600000e+03,8.19398165e-01,9.99318726e-09
1.55000000e+03,8.22056293e-01,9.76465186e-09
