Niters,ExcTime,GNorm
2.25000000e+02,7.90262222e-03,9.47076001e-09
1.89000000e+02,6.69074059e-03,5.65846319e-09
2.21000000e+02,7.78841972e-03,3.57742037e-09
2.22000000e+02,7.81726837e-03,2.48007803e-09
2.09000000e+02,7.29846954e-03,5.35300355e-09
2.17000000e+02,7.63201714e-03,9.17661964e-09
1.93000000e+02,6.80828094e-03,7.74170127e-09
2.16000000e+02,7.61246681e-03,4.96706958e-09
2.08000000e+02,7.34329224e-03,9.62948226e-09
1.99000000e+02,7.02166557e-03,5.08845786e-09
1.55000000e+02,5.46407700e-03,6.93941456e-09
2.22000000e+02,7.79867172e-03,6.93718080e-09
2.09000000e+02,7.37094879e-03,8.03254016e-09
2.10000000e+02,7.39336014e-03,7.26310174e-09
2.09000000e+02,7.36165047e-03,5.01641660e-09
2.15000000e+02,7.58409500e-03,8.89407332e-09
2.16000000e+02,7.59005547e-03,6.99292931e-09
1.90000000e+02,6.69097900e-03,8.00472008e-09
1.99000000e+02,7.01189041e-03,6.61755767e-09
2.02000000e+02,7.10940361e-03,4.82205924e-09
1.82000000e+02,6.40654564e-03,7.59948795e-09
2.12000000e+02,7.45296478e-03,8.77194044e-09
1.91000000e+02,6.72435760e-03,7.98216166e-09
2.09000000e+02,7.34233856e-03,7.30629142e-09
1.97000000e+02,6.92701340e-03,4.31211178e-09
2.07000000e+02,7.27581978e-03,5.66085215e-09
2.10000000e+02,7.36618042e-03,6.97764807e-09
2.03000000e+02,7.14182854e-03,9.68732008e-09
2.00000000e+02,7.03120232e-03,7.82363968e-09
2.15000000e+02,7.55429268e-03,7.01393584e-09
