Niters,ExcTime,GNorm
2.25000000e+02,7.70592690e-03,9.47076001e-09
1.89000000e+02,6.57200813e-03,5.65846319e-09
2.21000000e+02,7.54141808e-03,3.57742037e-09
2.22000000e+02,7.72571564e-03,2.48007803e-09
2.09000000e+02,7.13372231e-03,5.35300355e-09
2.17000000e+02,7.54785538e-03,9.17661964e-09
1.93000000e+02,6.58774376e-03,7.74170127e-09
2.16000000e+02,7.51185417e-03,4.96706958e-09
2.08000000e+02,7.10010529e-03,9.62948226e-09
1.99000000e+02,6.89125061e-03,5.08845786e-09
1.55000000e+02,5.28693199e-03,6.93941456e-09
2.22000000e+02,7.72833824e-03,6.93718080e-09
2.09000000e+02,7.11274147e-03,8.03254016e-09
2.10000000e+02,7.31325150e-03,7.26310174e-09
2.09000000e+02,7.13706017e-03,5.01641660e-09
2.15000000e+02,7.46965408e-03,8.89407332e-09
2.16000000e+02,7.35735893e-03,6.99292931e-09
1.90000000e+02,6.61587715e-03,8.00472008e-09
1.99000000e+02,6.78634644e-03,6.61755767e-09
2.02000000e+02,7.01808929e-03,4.82205924e-09
1.82000000e+02,6.21104240e-03,7.59948795e-09
2.12000000e+02,7.38811493e-03,8.77194044e-09
1.91000000e+02,6.53314590e-03,7.98216166e-09
2.09000000e+02,7.25507736e-03,7.30629142e-09
1.97000000e+02,6.70480728e-03,4.31211178e-09
2.07000000e+02,7.19571114e-03,5.66085215e-09
2.10000000e+02,7.16304779e-03,6.97764807e-09
2.03000000e+02,7.02714920e-03,9.68732008e-09
2.00000000e+02,6.80375099e-03,7.82363968e-09
2.15000000e+02,7.48133659e-03,7.01393584e-09
