Niters,ExcTime,GNorm
1.48000000e+02,1.05322599e-01,9.73587001e-09
1.48000000e+02,1.06523991e-01,9.64232684e-09
1.48000000e+02,1.06766462e-01,9.57947220e-09
1.48000000e+02,1.06393576e-01,9.60638429e-09
1.48000000e+02,1.06509686e-01,9.99508025e-09
1.48000000e+02,1.06622934e-01,9.64990930e-09
1.48000000e+02,1.06549740e-01,9.26823196e-09
1.48000000e+02,1.06596231e-01,9.38376287e-09
1.48000000e+02,1.06618643e-01,9.38938237e-09
1.48000000e+02,1.06698036e-01,9.67567861e-09
1.48000000e+02,1.06676102e-01,9.43930432e-09
1.48000000e+02,1.06709719e-01,9.45590337e-09
1.48000000e+02,1.06926680e-01,9.47877033e-09
1.48000000e+02,1.06557131e-01,9.33932059e-09
1.48000000e+02,1.06519461e-01,9.43227074e-09
1.48000000e+02,1.06636524e-01,9.45711661e-09
1.48000000e+02,1.06606960e-01,9.68877863e-09
1.48000000e+02,1.06603861e-01,9.69093934e-09
1.48000000e+02,1.06487513e-01,9.54494486e-09
1.48000000e+02,1.06618404e-01,9.40620284e-09
1.48000000e+02,1.06806755e-01,9.76116325e-09
1.48000000e+02,1.06523991e-01,9.62585741e-09
1.48000000e+02,1.06596231e-01,9.59650392e-09
1.48000000e+02,1.06489420e-01,9.93910255e-09
1.48000000e+02,1.06657028e-01,9.23716845e-09
1.48000000e+02,1.06656075e-01,9.08592920e-09
1.48000000e+02,1.29419565e-01,9.20896472e-09
1.48000000e+02,1.06690407e-01,9.28173720e-09
1.48000000e+02,1.06497765e-01,9.47027338e-09
1.48000000e+02,1.44980669e-01,9.66747085e-09
