Niters,ExcTime,GNorm
8.80000000e+01,3.77035141e-03,7.17571964e-09
8.80000000e+01,3.77154350e-03,8.25120565e-09
8.80000000e+01,3.68642807e-03,7.74338997e-09
8.60000000e+01,3.63087654e-03,9.33457199e-09
8.80000000e+01,3.67164612e-03,6.16068152e-09
8.80000000e+01,3.70240211e-03,6.55850777e-09
8.60000000e+01,3.63397598e-03,7.86659669e-09
8.80000000e+01,3.94654274e-03,7.76078731e-09
8.80000000e+01,3.68332863e-03,6.75978147e-09
8.80000000e+01,3.69167328e-03,6.81840085e-09
8.80000000e+01,3.73339653e-03,6.49348783e-09
8.80000000e+01,3.48806381e-03,6.53024261e-09
8.80000000e+01,3.45039368e-03,6.66465811e-09
8.80000000e+01,4.08005714e-03,7.60364726e-09
8.80000000e+01,4.09197807e-03,7.19067939e-09
8.60000000e+01,4.10079956e-03,8.72136242e-09
8.80000000e+01,4.20856476e-03,7.75800709e-09
8.80000000e+01,4.12464142e-03,7.12696195e-09
8.60000000e+01,4.04977798e-03,8.29462272e-09
8.60000000e+01,4.19116020e-03,9.44916078e-09
8.80000000e+01,4.10199165e-03,7.83095531e-09
8.60000000e+01,4.01544571e-03,7.12485869e-09
8.80000000e+01,3.95011902e-03,7.48161523e-09
8.80000000e+01,3.38363647e-03,6.06891509e-09
8.80000000e+01,3.37934494e-03,6.94997958e-09
8.80000000e+01,3.42845917e-03,6.63307653e-09
8.80000000e+01,3.32283974e-03,7.72379739e-09
8.80000000e+01,3.33642960e-03,7.65139448e-09
8.80000000e+01,3.34906578e-03,6.89022063e-09
8.60000000e+01,3.28350067e-03,6.97320891e-09
