Niters,ExcTime,GNorm
6.66000000e+02,8.42689347e+00,9.64434068e-09
6.60000000e+02,8.16890383e+00,9.34335159e-09
7.24000000e+02,8.77825618e+00,9.42723131e-09
5.93000000e+02,8.08883429e+00,9.65235320e-09
6.82000000e+02,8.02477479e+00,9.79732217e-09
7.17000000e+02,8.57155395e+00,9.70382584e-09
5.16000000e+02,6.23690557e+00,9.10836268e-09
7.98000000e+02,9.81373930e+00,9.14837162e-09
6.89000000e+02,8.37598753e+00,9.71089292e-09
7.56000000e+02,9.05902648e+00,9.37095923e-09
5.82000000e+02,6.92998099e+00,9.95262519e-09
6.93000000e+02,8.43008971e+00,9.96386792e-09
7.82000000e+02,9.26933432e+00,9.61835829e-09
6.31000000e+02,7.63263559e+00,9.94290649e-09
7.38000000e+02,8.96692348e+00,9.69720049e-09
6.98000000e+02,8.58985710e+00,8.91195008e-09
6.79000000e+02,8.22845292e+00,9.96878807e-09
6.82000000e+02,8.13164163e+00,9.53187228e-09
7.30000000e+02,8.77528906e+00,9.51390402e-09
7.26000000e+02,8.69744039e+00,9.85881200e-09
6.39000000e+02,7.91495967e+00,9.50993338e-09
7.54000000e+02,9.16662073e+00,9.71063106e-09
8.24000000e+02,9.95791745e+00,9.56872652e-09
7.44000000e+02,8.95458865e+00,9.88256858e-09
6.13000000e+02,7.34927821e+00,9.23768416e-09
7.56000000e+02,9.22528672e+00,8.82493195e-09
6.75000000e+02,8.30204391e+00,9.92098742e-09
6.63000000e+02,8.02802515e+00,9.57388335e-09
6.68000000e+02,8.28413701e+00,9.06910135e-09
8.04000000e+02,1.00596812e+01,9.21489211e-09
