Niters,ExcTime,GNorm
1.06000000e+02,2.34031677e-03,1.46460341e-09
9.40000000e+01,2.08926201e-03,2.98785519e-09
1.02000000e+02,2.29144096e-03,7.93765145e-09
9.90000000e+01,2.16865540e-03,2.64798514e-09
9.50000000e+01,2.14076042e-03,2.86875619e-09
1.00000000e+02,2.24184990e-03,7.13321593e-09
9.00000000e+01,1.97649002e-03,6.90120871e-09
1.01000000e+02,2.20561028e-03,1.16358133e-09
1.06000000e+02,2.38037109e-03,1.36560028e-09
8.50000000e+01,1.86085701e-03,9.31241857e-09
7.10000000e+01,1.61099434e-03,9.39472160e-10
1.01000000e+02,2.26449966e-03,3.15963522e-09
1.05000000e+02,2.37870216e-03,5.35425222e-10
9.30000000e+01,2.10547447e-03,6.15972769e-09
9.90000000e+01,2.23803520e-03,3.20422837e-10
9.80000000e+01,2.14362144e-03,6.82576541e-09
1.03000000e+02,2.27403641e-03,1.26886180e-10
8.40000000e+01,1.92713737e-03,3.30810604e-09
8.50000000e+01,1.92666054e-03,4.72297669e-09
9.50000000e+01,2.07185745e-03,9.01550638e-09
9.80000000e+01,2.15721130e-03,2.38850800e-09
1.00000000e+02,2.27141380e-03,4.90022590e-09
9.00000000e+01,1.96433067e-03,7.65736382e-09
9.50000000e+01,2.10642815e-03,1.33704737e-09
8.60000000e+01,1.94311142e-03,8.26326351e-09
9.40000000e+01,2.07042694e-03,1.65830310e-09
1.02000000e+02,2.21776962e-03,7.26300834e-09
9.40000000e+01,2.07543373e-03,9.89126434e-09
9.10000000e+01,2.00581551e-03,3.17385546e-09
1.04000000e+02,2.39276886e-03,1.45450653e-09
