Niters,ExcTime,GNorm
1.00000000e+02,3.14021111e-03,6.32651521e-09
8.10000000e+01,2.85553932e-03,9.51250918e-09
9.30000000e+01,3.28421593e-03,7.90884456e-09
8.90000000e+01,3.15380096e-03,6.22772597e-09
8.40000000e+01,2.96401978e-03,3.08227076e-09
8.60000000e+01,3.03792953e-03,5.99563587e-09
7.80000000e+01,2.75301933e-03,2.90039282e-09
9.40000000e+01,3.31664085e-03,4.45668345e-09
9.20000000e+01,3.24320793e-03,3.19859047e-09
7.10000000e+01,2.50267982e-03,6.17222818e-09
5.90000000e+01,2.07090378e-03,6.41135280e-09
8.70000000e+01,3.06558609e-03,5.08288406e-09
9.80000000e+01,3.43418121e-03,6.39150482e-09
7.40000000e+01,2.58946419e-03,6.05409352e-09
8.90000000e+01,3.12805176e-03,3.52705293e-09
8.80000000e+01,3.09443474e-03,6.36581029e-09
9.20000000e+01,3.23581696e-03,9.22802875e-09
7.20000000e+01,2.54034996e-03,5.96901570e-09
7.10000000e+01,2.50697136e-03,4.91282984e-09
8.50000000e+01,2.99429893e-03,5.90209521e-09
8.80000000e+01,3.09681892e-03,3.74801929e-09
9.40000000e+01,3.31139565e-03,4.51312598e-09
7.60000000e+01,2.67767906e-03,9.06619898e-09
8.20000000e+01,2.89511681e-03,5.61360231e-09
7.10000000e+01,2.48289108e-03,6.50669072e-09
8.30000000e+01,2.94494629e-03,4.65213227e-09
9.10000000e+01,3.18789482e-03,9.96282563e-09
8.00000000e+01,2.80904770e-03,5.65502154e-09
7.80000000e+01,2.73013115e-03,2.51669199e-09
9.70000000e+01,3.40843201e-03,5.96187202e-09
