Niters,ExcTime,GNorm
1.65000000e+02,1.31168365e-02,9.33089593e-09
1.22000000e+02,9.75251198e-03,6.55850906e-09
1.45000000e+02,1.15695000e-02,9.45006944e-09
1.38000000e+02,1.09956264e-02,6.71423015e-09
1.40000000e+02,1.11107826e-02,8.71116117e-09
1.40000000e+02,1.11410618e-02,5.96210858e-09
1.27000000e+02,1.01213455e-02,8.76260671e-09
1.66000000e+02,1.32191181e-02,9.90506186e-09
1.68000000e+02,1.39994621e-02,4.87381862e-09
9.30000000e+01,7.41243362e-03,7.51502243e-09
9.30000000e+01,7.79891014e-03,9.71694927e-09
1.44000000e+02,1.16026402e-02,9.64115051e-09
1.85000000e+02,1.46973133e-02,8.41978000e-09
1.00000000e+02,7.92908669e-03,9.44617806e-09
1.50000000e+02,1.23646259e-02,8.59289740e-09
1.37000000e+02,1.08816624e-02,9.67422591e-09
1.49000000e+02,1.17528439e-02,9.71464606e-09
1.07000000e+02,8.55469704e-03,5.66339701e-09
1.12000000e+02,9.39488411e-03,5.11769527e-09
1.20000000e+02,9.73653793e-03,8.92065576e-09
1.08000000e+02,8.76808167e-03,9.80452026e-09
1.45000000e+02,1.16188526e-02,6.09755054e-09
1.04000000e+02,8.34703445e-03,7.55019536e-09
1.11000000e+02,9.05895233e-03,7.36182730e-09
1.10000000e+02,8.68606567e-03,6.20547294e-09
1.07000000e+02,8.90946388e-03,9.19140721e-09
1.43000000e+02,1.15149021e-02,7.71063717e-09
1.25000000e+02,9.92417336e-03,4.07409142e-09
1.33000000e+02,1.12195015e-02,9.29531817e-09
1.56000000e+02,1.24025345e-02,9.55458820e-09
